id,date,domain,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
2018200241246523685,2026-02-02 05:50:08,美股硬科技与AI半导体,⭐ 精选,100,9,21,172034,"白银的市值相当于英伟达，但是白银还是期货为主的交易附带杠杆，相当于数个英伟达.
白银暴跌需要抽血全球市场的流动性来去为白银提供保证金.
所以直接周一把全球市场一起带崩了，
今天最关键的节点就是东八区21:00沪银夜盘.
如果沪银继续跌停，全球市场的资金压力还是很大，流动性吃紧.
如果深v上来，则会把海量资金重新放回到各个市场里.",1,images/2018200241246523685_0.jpg,https://x.com/xiaomustock/status/2018200241246523685
2018004263210029213,2026-02-01 16:51:23,加密大周期与核心资产,⭐ 精选,91,2,17,111073,"Crypto除了btc能永存.
既然山寨被证伪未来还有俩个机会，
1.贵金属/美股上链24h365d的trading.
2.做agent钱包托管资产，给予AI身份识别和财务处置权.base链有这种演化趋势.",0,,https://x.com/xiaomustock/status/2018004263210029213
2017913105230315545,2026-02-01 10:49:09,加密大周期与核心资产,⭐ 精选,238,16,68,111544,"大户冲了10万eth到币安砸盘
账户还有47万e，3.9万btc.
看来都是冲着易老板爆仓来的. https://t.co/f2gLd6p51p",1,images/2017913105230315545_0.jpg,https://x.com/xiaomustock/status/2017913105230315545
2017834838896873852,2026-02-01 05:38:09,现货期货微观与庄家行为学,⭐ 精选,145,13,47,84984,"那天沪银跌停板手贱买了一下套住了，做一个周一的规划.
计划开盘能给平开或者少亏点的机会抢跑出来.
然后如果能继续接近跌停板到个沪银2.1万多再买把大的堵超级反弹.
会有超级反弹基于俩点.
1. 超级暴跌斩价1/3，会逼使工业需求的大佬进来进货，
2. 其次是巨额浮赢的空单离场，空头平仓就是相当于买多.

剧本估计是从开盘暴跌深v往上拉一波.",1,images/2017834838896873852_0.jpg,https://x.com/xiaomustock/status/2017834838896873852
2017583351897772320,2026-01-31 12:58:50,加密大周期与核心资产,⭐ 精选,1132,202,216,124604,"币安还活着对币圈是最大的不幸，千万别觉得币安死了对币圈是一种极大的伤害.
老表们多多转发这一条真相.
它的目的就是搞死币圈创新，
你们去回顾过去五年币圈创新，再看看币安对这些创新干了什么，就能想明白这俩口子是个什么德行了. https://t.co/H3f5MN0CQL",1,images/2017583351897772320_0.jpg,https://x.com/xiaomustock/status/2017583351897772320
2017581784142340144,2026-01-31 12:52:36,加密大周期与核心资产,⭐ 精选,1008,117,206,120479,"你俩说了那么多，假惺惺做了那么多澄清，
@cz_binance @heyibinance 
敢公布10.11号这天的你们币安的收益么？
敢公步币安所有用户那天的整体亏损么？
那天所有散户的钱去哪里了最简单直接.
谁的理财产品bug也很直接！
为什么要让所有无辜的普通人以及被波及到的其他交易所散户去为你们理财bug买单？

你们币安自己却赚麻了？这他吗什么世道，为什么还他妈有一堆舔狗？艹！你们这些舔狗良心过得去吗我日！拿钱能心安吗？

舔狗说币安做了很多贡献，投了很多crypto项目，试问过去三年币安做了什么贡献？
pump是币安投资出来的？
hyper是币安投资出来的？
polymarket是币安投资出来的？
币安都想干死他们三个吧，落井下石的时候我看都在.全部投资搞了仿品想取而代之偷天换日？对应搞了form，搞了aster，搞了predict，这就是币安的build，这尼玛逼的build，靠偷靠抄来干死币圈创新，
对了这个币安钱包也是抄ok钱包来的.

顺便得提一句，如果币安账户哪天被封了，币安钱包里的资产你都看不到拿不走！
哪有一点中本聪的初衷去中心化.

周末看了一下，这俩口子把白银黄金暴跌当成了自己的反击机会.
你们平台的usde循环贷理财，bnsol，wbeth脱毛导致大户和做市商的资产被币安接管，然后砸向市场.
所以这中间usde脱毛的最低价和市场里一大堆山寨插针90%的最低价时间不一样.
因为币安循环贷的usde理财深度奇差，在托管资产砸盘中砸的更深，出清的速度最慢，最低价出现的也更晚.
大户和做市场才有钱去搞币安这些理财产品，产品的流动性bug引发做市商资产被托管砸盘，各交易所之间的搬砖机器人把币安理财bug导致的砸盘传导到所有交易所，然后整个市场为币安的理财产品缺陷买单.

这俩口子就是装糊涂，肥了一波大的搞个几十亿美金死都不会吐出来，",1,images/2017581784142340144_0.jpg,https://x.com/xiaomustock/status/2017581784142340144
2017119083809140963,2026-01-30 06:14:00,美股硬科技与AI半导体,⭐ 精选,875,90,127,319848,"自从10.11号这天开始，btc直接与美股和黄金失去了关联性.
cz这俩口子那天是摧毁的整个行业.
cz：不承认不道歉不赔偿不要脸
我拿到的也只是他们那天强平接管我账户多扣走的10万u.但绝大部分人失去的是所有资产，同时未获得任何赔偿. https://t.co/MOOn1K28vG",1,images/2017119083809140963_0.jpg,https://x.com/xiaomustock/status/2017119083809140963
2017111782993846310,2026-01-30 05:44:59,美股硬科技与AI半导体,⭐ 精选,373,82,28,53935,"严谨的来写一个判断牛股的公式：
公司垄断（少数几家公司决定市场）
+按年计利好事件驱动
+
行业集体初次利润断层式暴增
=超级牛股

1.少数公司垄断可以拥有议价权，紧缺随心所欲提价增利，同时能保证极高的毛利率.
2.长周期的利好事件驱动，能保证全年的各个财报同时炸裂，年内连续出季报利好刺激.
3.全行业高低端一起利润初次暴增，说明是普遍现象不是偶发单点利好，同时与前一个季度营收利润相比断层式暴增，
一句话最重要一点，
必须营业额+利润+毛利率三者同时暴增.
基本上满足这些行业垄断者就是牛股本身.

譬如用上面这些来举一个列子那最标准就是海力士，和去年二季报的美光.
再往前看，有个行业也非常大机会要进入类似存储爆发期，内存接口芯片.

内存接口芯片领域，澜起科技是全球仅有的三家供应商之一符合第一条高度垄断（另外两家为美国瑞萨和Rambus），毛利60%.
第二条长周期利好驱动则是因其会随存储芯片用量暴增自然会引发内存接口芯片用量暴增.
第三条营业额+利润+毛利率三个暴增共振则大概率发生在26年第一季度.",4,images/2017111782993846310_0.jpg;images/2017111782993846310_1.jpg;images/2017111782993846310_2.jpg;images/2017111782993846310_3.jpg,https://x.com/xiaomustock/status/2017111782993846310
2017089434999804078,2026-01-30 04:16:11,美股硬科技与AI半导体,⭐ 精选,556,66,52,276421,"海力士目前是全球最有性价比和想象力的资产，没有之一，
打着灯笼找不到行业，利润和增速都超级爆炸，市盈率还不到10的.
海力士比养老股市盈率都还低.

SK海力士透露，尽管目前正在最大化生产HBM4，但仍难以完全满足客户需求。
公司强调，其在HBM市场的竞争力不仅限于技术领先，自HBM2E时代起就通过与客户和基础设施合作伙伴的紧密协作帮助塑造市场。SK海力士表示，其积累的量产经验和在产品质量方面赢得的信任代表着短期内难以复制的优势。",3,images/2017089434999804078_0.jpg;images/2017089434999804078_1.jpg;images/2017089434999804078_2.jpg,https://x.com/xiaomustock/status/2017089434999804078
2016567882466152687,2026-01-28 17:43:43,美股硬科技与AI半导体,⭐ 精选,339,25,47,125442,"相对于西部数据，美光，希捷，闪迪，
韩股的三星和海力士真的是太廉价. https://t.co/vy69MiWrK9",4,images/2016567882466152687_0.jpg;images/2016567882466152687_1.jpg;images/2016567882466152687_2.jpg;images/2016567882466152687_3.jpg,https://x.com/xiaomustock/status/2016567882466152687
2016443751800140247,2026-01-28 09:30:28,交易心法复盘与个人进化论,⭐ 精选,1168,157,220,293245,"FUCK CZ！@cz_binance @heyibinance 
什么时候出来为10.11号所有交易所的用户道歉和赔偿.
币安这俩口子意志转移注意力和对这天保持沉默逃避责任.
一天收割了用户和做市商几十亿美金的资产！
把整个行业干成了迪拜诈骗园区的流水线！ https://t.co/qTxVnUUr8n",1,images/2016443751800140247_0.jpg,https://x.com/xiaomustock/status/2016443751800140247
2016416833814069643,2026-01-28 07:43:31,美股硬科技与AI半导体,⭐ 精选,621,73,69,346836,"海力士爆拉，业绩出来了，全年营业额97万亿韩元，利润47万亿韩元，综合净利率50%.
上涨才刚刚开始.全球唯一低估资产. https://t.co/3FW1nspuTQ",2,images/2016416833814069643_0.jpg;images/2016416833814069643_1.jpg,https://x.com/xiaomustock/status/2016416833814069643
2016413118839333069,2026-01-28 07:28:45,美股硬科技与AI半导体,⭐ 精选,415,51,33,529447,"远远没到尽头.
目前存储唯一被低估的就剩海力士了，中韩半导体有三星和海力士.
独门生意，随便它提价，紧缺到2028年.
中韩半导体etf我打算努力捏到三季度看看. https://t.co/WAqzLTUtaZ",1,images/2016413118839333069_0.jpg,https://x.com/xiaomustock/status/2016413118839333069
2016061926145720626,2026-01-27 08:13:14,交易心法复盘与个人进化论,⭐ 精选,251,34,43,68802,"今天在旧金山的早晨，OpenAI CEO山姆·奥特曼和一群开发者聊了1个小时总结：
1.软件工程师不会被取代，但工作方式会变化，更多人将参与“让计算机按自己意图行事”的工作。
2.产品开发变得更容易，但市场推广仍是最大挑战，因为“人类的注意力始终稀缺”。
3. AI将带来巨大通缩压力，降低创造门槛，有望成为社会平衡力量，但需防止财富集中。
4.通用模型是未来方向，写作等短板将被补齐。成本有望大幅下降，但“速度”可能成为新瓶颈。
5.软件将向“个性化定制”演进，每个人都可以拥有为自己生成的工具。
6.生物安全是2026年最值得警惕的领域，AI治理需从“阻断”转向“韧性建设”。
7.幼儿园阶段应减少AI与电子设备使用，最应培养“高能动性、适应力、创造力”等软技能。

以上第二条以后的价值对我们普通人最大，门槛和成本最低最有利，用心经营真心对待各位老板们😄.尽我所能给老表们提供点全球视角的投资方面的价值.",1,images/2016061926145720626_0.jpg,https://x.com/xiaomustock/status/2016061926145720626
2016022591811829769,2026-01-27 05:36:56,美股硬科技与AI半导体,⭐ 精选,127,15,18,66304,"评论区发的还有俩，EWY和FLKR也包含三星和海力士股票.
ewy虽然费率高一点点，但胜在远高于flkr的流动性. https://t.co/Hi1Pc3Axa0",2,images/2016022591811829769_0.jpg;images/2016022591811829769_1.jpg,https://x.com/xiaomustock/status/2016022591811829769
2016009765944754560,2026-01-27 04:45:58,美股硬科技与AI半导体,⭐ 精选,1753,255,243,4169343,"目前能买到包含海力士和三星股票的etf有
1.a股的中韩半导体etf
2.美股的FLXK
3.港股的俩倍做多海力士/三星.
不推荐的是第三个，前俩个有正股不怕横盘磨损.当然也可以都买，成年人不做选择. https://t.co/9kK7sEE6kH",3,images/2016009765944754560_0.jpg;images/2016009765944754560_1.jpg;images/2016009765944754560_2.jpg,https://x.com/xiaomustock/status/2016009765944754560
2016007035872280963,2026-01-27 04:35:07,美股硬科技与AI半导体,⭐ 精选,176,20,45,3191579,海力士这股票要是放了美股，最起码再爆拉三倍，可惜棒子市场太小了没啥流动性能支撑起来.有非常多的人想买正股买不到被动无奈买etf，接下来最关键就看啥时候搞海力士美股adr，放大承接市场才能真正疯狂. https://t.co/z7TWoAqf95,1,images/2016007035872280963_0.jpg,https://x.com/xiaomustock/status/2016007035872280963
2016005235148538015,2026-01-27 04:27:58,美股硬科技与AI半导体,⭐ 精选,635,73,336,657187,"我操作还是问题很大，复盘上个月打算搞白银有几个因素
1.马斯克担忧白银紧缺
2.CME芝商所连续提保证金都没能打压下去白银复制曾经操作导致的暴跌.
3.国内1.1号要开始限制白银出口.
4.光伏和ai服务器导致白银需求确实每年都在上涨.

基于上面原因，上个月开始就重仓白银，期货100手，美股etf现货9万股，然后撸了个前菜80左右慢慢都跑完了，没吃上后面80-110的大行情.
最后就一直剩个期货渣渣拿着了.
以前炒币炒习惯了，赚钱就跑怕被割，
搞的这种习惯在股票和大宗里面很难有定力长期捏住.
最近一个月唯一做到的就是捏着几个有海力士成分的etf，但能捏住扪心自问能捏住还是因为海力士这一个月都没怎么涨，存储的异类.

知道和做到真实的鸿沟堪比太平洋.

海力士的市盈率7左右，再叠加未来1-2年继续提价，很可能3-5年就能赚回来整个市值的利润.虽然表现可能不是最好的，但依然是目前算最明确的机会.这次逼迫自己一定要拿住，至少捏到三季度.",2,images/2016005235148538015_0.jpg;images/2016005235148538015_1.jpg,https://x.com/xiaomustock/status/2016005235148538015
2015997729026256987,2026-01-27 03:58:08,交易心法复盘与个人进化论,⭐ 精选,147,31,27,79068,"夜里白银来了一个十个点的回调，
不管今年价格如何波动，整个市场炒作的主线
肯定主要是白银，航天，存储这三块.
白银可交割存货太少处于被极致操纵.
航天有spacex上市作长时间牵引，
存储有ai需求指数级持续暴增导致长期产能缺货. https://t.co/cfOpxtlsAY",1,images/2015997729026256987_0.jpg,https://x.com/xiaomustock/status/2015997729026256987
2011695971638657059,2026-01-15 07:04:29,美股硬科技与AI半导体,⭐ 精选,296,49,78,131022,"特朗普要求各个ai公司自己解决电力问题，
不让居民承担电力价格上涨，
然后让微软先来，
微软搞了个报告，
称美国电路长期超负载，“变压器全球缺货”.
特高压的变压器国内垄断. https://t.co/ZNxTBytCGZ",1,images/2011695971638657059_0.jpg,https://x.com/xiaomustock/status/2011695971638657059
2010372326173606335,2026-01-11 15:24:48,加密大周期与核心资产,⭐ 精选,660,47,142,143844,"以后终于能绕开币安这俩口子了.
x直接融合sol链. https://t.co/u1JWbwPfqB",1,images/2010372326173606335_0.jpg,https://x.com/xiaomustock/status/2010372326173606335
2009158517131989268,2026-01-08 07:01:33,交易心法复盘与个人进化论,⭐ 精选,789,44,365,271229,"珍爱生命 远离狗男女，
没啥人信了，
真信的人已经被这俩口子吃绝户了. https://t.co/5cxkD0oWqE",1,images/2009158517131989268_0.jpg,https://x.com/xiaomustock/status/2009158517131989268
2003765898180714898,2025-12-24 09:53:12,现货期货微观与庄家行为学,⭐ 精选,542,37,273,162983,"cz之前花200万刀抄底aster的操作属于表演式抄底骗韭菜接盘看来.
本身整个aster都是cz的，免费零成本的aster筹码cz有数亿个.
本来很多人一刀以上都跑完了，
然后cz拿200万刀相当于我们散户拿2u买，把大多数散户再忽悠一把再骗进来格局.
@cz_binance https://t.co/WABT5y0Bvy",1,images/2003765898180714898_0.jpg,https://x.com/xiaomustock/status/2003765898180714898
2003748949396721695,2025-12-24 08:45:52,交易心法复盘与个人进化论,⭐ 精选,108,10,46,95127,"朋友发来的谷歌文档，
假设 NVIDIA 在 2025 年出货 50,000 台 NVL72 机柜，这将带来约 100 吨 的新增
工业白银需求。这对于年产
约 2.6 万吨的全球白银市场来说，是一个 0.4% - 0.5% 的边际增
量，具有积极意义，但不足以单独引爆银价的“逼空”行情。
所以白银为什么暴涨，有没有理解这波行情逻辑的说一下原理.",1,images/2003748949396721695_0.jpg,https://x.com/xiaomustock/status/2003748949396721695
2003723568853713360,2025-12-24 07:05:00,美股硬科技与AI半导体,⭐ 精选,226,41,51,123791,"贵金属今年真是疯了，新能源的碳酸锂几个月也拉翻倍，ai芯片的多晶硅也涨的很猛.

查了一下英伟达一个标准柜的白银用量，
采用银烧结技术的单个大芯片模块，其白银用量可能达到 “数百克”级别。例如，一些行业分析指出，某些高端计算芯片的单片白银用量已超过 500克.

单个先进封装GPU/芯片组：白银用量可能在 “200-500克”范围。
一个满载64个GPU的机柜：仅GPU部分就可能达到 12.8公斤（64×200克）至 32公斤（64×500克）。
*   再加上其他部件（主板、网络、供电），总用量轻松进入15-30公斤的区间。",4,images/2003723568853713360_0.jpg;images/2003723568853713360_1.jpg;images/2003723568853713360_2.jpg;images/2003723568853713360_3.jpg,https://x.com/xiaomustock/status/2003723568853713360
2003080535577600503,2025-12-22 12:29:49,美股硬科技与AI半导体,⭐ 精选,283,15,156,178946,"今天看见这个gua几百万u就上合约了，不得不喷一下.
当时币安各种推特发palu吉祥物，买palu的绝大多数都是币安信徒2万多真实地址最高到过1.3亿的的palu不给合约，给500万市值的VC币GUA上合约！
最终到现在palu基本上快归零了，2万多币安信徒持仓归零.
这对狗夫妻俩来句，palu是内部试错.

而gua又是个什么垃圾诈骗币呢？没人听过没见人玩过，简介更离谱，什么狗几把玄学预测市场，将ai与中国传统智慧结合？
尼玛逼中国传统智慧，玄学怎么又成中国传统智慧了，拿玄学来给你搞诈骗来的？",3,images/2003080535577600503_0.jpg;images/2003080535577600503_1.jpg;images/2003080535577600503_2.jpg,https://x.com/xiaomustock/status/2003080535577600503
1999343312160063567,2025-12-12 04:59:26,美股硬科技与AI半导体,⭐ 精选,59,14,30,47015,"市场来回震荡，只有光模块的 $COHR 每天涨一点，昨天摸了一下200刀.
谷歌链是接下来的王者和主旋律.
tpu芯片持续爆量的过程，就是谷歌链整体爆拉的过程，重新复刻一遍达链. https://t.co/w6kb93bg4B",1,images/1999343312160063567_0.jpg,https://x.com/xiaomustock/status/1999343312160063567
1998653910920343881,2025-12-10 07:20:00,交易心法复盘与个人进化论,⭐ 精选,394,31,118,192396,"屎里面雕花，
天天说讨厌自己讲的话被人拿到找角度发币，结果天天又在上币支持这种事发生.
一堆人还要说，真香！
alpha就是给舔狗和员工亲信等提供便利割韭菜的敛财工具. https://t.co/iYE45DsPXr",1,images/1998653910920343881_0.jpg,https://x.com/xiaomustock/status/1998653910920343881
1998228918277636519,2025-12-09 03:11:14,美股硬科技与AI半导体,⭐ 精选,30,5,22,22098,美国总统特朗普当地时间8日宣布，将允许英伟达向中国出售H200人工智能芯片，但对每颗芯片收取一定费用（25%的销售额抽成），被允许出口的芯片不会包含英伟达更领先的Blackwell和即将面世的Rubin。美国商务部正在敲定相关细节，同样的安排也将适用于AMD、英特尔等其他公司。 https://t.co/kMuIHftevk,1,images/1998228918277636519_0.jpg,https://x.com/xiaomustock/status/1998228918277636519
1998049099753599140,2025-12-08 15:16:41,美股硬科技与AI半导体,⭐ 精选,48,8,9,39723,"目前eml激光芯片已经出现市场短缺，产能被英伟达垄断.交付周期已经排到了2027年.
鉴于客户对需求预测已延伸至 2027 年甚至 2028 年， $COHR 公司计划在未来 12 个月之内产能实现翻番. 位于美国得克萨斯州谢尔曼和瑞典耶尔法拉的工厂同时进行产能爬坡。 https://t.co/ldEsPjlIB2",1,images/1998049099753599140_0.jpg,https://x.com/xiaomustock/status/1998049099753599140
1996150722576957573,2025-12-03 09:33:13,美股硬科技与AI半导体,⭐ 精选,71,9,24,120577,"半导体芯片制造商 $MRVL  以 32.5 亿美元收购光子互连技术先驱 Celestial AI，交易含 10 亿现金及价值 22.5 亿的普通股，预计 2026 年 Q1 完成.
Celestial AI 技术能效比英伟达倡导的铜缆传输速度快2倍. 纳秒级延迟、出色热稳定性，能在数千瓦级 XPU 的极端热环境运行.首款光子芯片带宽是英伟达1.6T 端口容量的 10 倍.

不过现有 $MRVL 业绩增长速度很拉垮.
对这个股票唯一的印象，貌似是去年问gpt未来十年的英伟达可能是哪一家，其中有它.",2,images/1996150722576957573_0.jpg;images/1996150722576957573_1.jpg,https://x.com/xiaomustock/status/1996150722576957573
1995559316716487074,2025-12-01 18:23:11,美股硬科技与AI半导体,⭐ 精选,29,4,12,20706,"英伟达购买了20亿美金的 $SNPS 新思科技普通股.

新思科技是一家总部位于美国加州的电子设计自动化（EDA）公司，专注于硅晶设计与验证等业务，是全球排名第一的芯片自动化设计解决方案提供商，全球排名第一的芯片接口IP供应商. https://t.co/HhgmfHettx",1,images/1995559316716487074_0.jpg,https://x.com/xiaomustock/status/1995559316716487074
1991096912481808811,2025-11-19 10:51:11,美股硬科技与AI半导体,⭐ 精选,177,10,48,128612,"影响全世界的财报又要来了.
英伟达11.19发财报 https://t.co/xEOCZsr7ko",1,images/1991096912481808811_0.jpg,https://x.com/xiaomustock/status/1991096912481808811
1989572229659578416,2025-11-15 05:52:38,加密大周期与核心资产,⭐ 精选,263,32,118,151140,"10.11号那天被币安usde理财坑了的积极维权，再拖拖币安就故意忘记这回事不给赔了.

有个叫西坦的项目属于都不用币安出钱，币安只需要审核下链上记录把扣的钱给受害者就好都能好几年不给，声音大的一部分人却给赔了.
如果有理有据说币安自身原因造成的损失，一定要坚持维权.
坚持不一定有戏，但不坚持肯定跟你无关.

很多人提前爆仓的usde，币安随机赔偿，老实人就不赔，维权给赔的就说善意赔偿.

很多老外也是被签了保密协议都给赔了.",1,images/1989572229659578416_0.jpg,https://x.com/xiaomustock/status/1989572229659578416
1989372825782657335,2025-11-14 16:40:17,美股硬科技与AI半导体,⭐ 精选,152,20,39,72069,"$CRCL 今天解禁，不跌反涨因为前几天已经跌过了，另外这俩天有木头姐逆势加仓buff.
就目前，
美政府最期望的就是稳定币规模做大，这样可以出售更多美债给这些稳定币发行商.
按照数万亿级的稳定币市场，usdc的先发优势和合规上市背书，那么按照目前30%份额规模，未来稳定币上万亿规模它能轻松分到三千亿美金以上的市场.按照3%美债息费收入能轻松年入100亿美金，现在市值只剩下不到200亿美金.
84这价格能捏得住闭着眼睛也亏不了吧.
除了正股 $CRCL 外，还有 $CRCA 俩倍做多etf.",1,images/1989372825782657335_0.jpg,https://x.com/xiaomustock/status/1989372825782657335
1987945593000653048,2025-11-10 18:08:58,美股硬科技与AI半导体,⭐ 精选,324,79,41,156101,"美股中给ai数据中心做储能业务的公司
1. $TSLA 不推荐这玩意，全靠市梦率.
2. $FLNC 专门做电网规模的储能系统，ai基建关键设施.
3. $EOSE 专门做基于锌的电网级4-10h储能设备，适合为数据中心提供持久电力保障.
4. $BE 提供固体氧化物燃料电池（SOFC）技术，作为AI数据中心清洁、可靠的备用乃至主要电源。",3,images/1987945593000653048_0.jpg;images/1987945593000653048_1.jpg;images/1987945593000653048_2.jpg,https://x.com/xiaomustock/status/1987945593000653048
1987539705366561149,2025-11-09 15:16:07,交易心法复盘与个人进化论,⭐ 精选,153,6,104,92637,"建议币安下架river，前几天项目方卖完river积分，然后今天关积分兑换river，
这么缺德的玩意还留在币安，
这个是损害币安声誉.@cz_binance @heyibinance  @sisibinance https://t.co/FyX4o6vC6Y",1,images/1987539705366561149_0.jpg,https://x.com/xiaomustock/status/1987539705366561149
1987348444454002718,2025-11-09 02:36:06,加密大周期与核心资产,⭐ 精选,145,12,47,54005,"币圈现在场内只剩下极致的聪明钱，全是光速pvp，先信发财后信买单，跑的快的赚u跑的慢的赚经验.
行情压缩到一俩天就快速沉寂.
只留下还没适应的持币腰斩，风中凌乱. https://t.co/jSGbk5xSLJ",1,images/1987348444454002718_0.jpg,https://x.com/xiaomustock/status/1987348444454002718
1986680651144368323,2025-11-07 06:22:32,美股硬科技与AI半导体,⭐ 精选,92,1,66,51045,"11月5号英伟达老黄说未来生成式ai最终谁会赢，中国会赢！
同时提到制裁出口管制中国是美国政府干的最蠢的事情，他们不会放弃，越制裁他们越狠越来劲，中国将拥有比全世界加起来还多的ai算力！
老黄都这么看好中国，推上这些大殖子真的是比老黄还聪明，小鹏发个机器人大殖子就说是真人假扮. https://t.co/1cqTRnGdun",2,images/1986680651144368323_0.jpg;images/1986680651144368323_1.jpg,https://x.com/xiaomustock/status/1986680651144368323
1986285771738001485,2025-11-06 04:13:26,美股硬科技与AI半导体,⭐ 精选,309,33,83,101365,"很多人不了解hpye为啥市值这么高，因为格局真的大，hype把97%的收入直接用于回购hype，同时回购基金一般使用twap 一直保持起码使用50%资金回购.

hype的格局配得上他这个市值，能愿意把97%赚的钱都花出来，整个币圈历史上都没几个超越他这份格局.
我今天也是第一次知道，如果知道早，肯定梭哈了. https://t.co/4J3xafKAdK",2,images/1986285771738001485_0.jpg;images/1986285771738001485_1.jpg,https://x.com/xiaomustock/status/1986285771738001485
1986272305342042524,2025-11-06 03:19:55,美股硬科技与AI半导体,⭐ 精选,88,8,26,139629,"估计一年内，按照全球电力资源储备，
美国会发生另外一件妥协的事情：
就是解除对大陆英伟达高端芯片的限制，

这样老外可能会把部分高性能卡数据中心建大陆.
英伟达目前的市值除了代表ai科技的未来，也代表美国财阀的意志，如果高端芯片限制会大幅影响英伟达业绩他们肯定会让政府的傀儡去妥协.

现在没发生是现有电力可以切换来做数据中心比如美国佬的一堆比特币矿企，之前关闭的老核电站重启等等勉强能够芯片电力需求.",0,,https://x.com/xiaomustock/status/1986272305342042524
1986124968980324447,2025-11-05 17:34:27,现货期货微观与庄家行为学,⭐ 精选,118,5,131,377408,"这个还是要给澄清一下，我当时真是为了销号才登上去上去看了一眼，没想到给赔了11万u.
第一，我自己这个号没去维权就单纯提交工单申诉返还.
第二，一姐来说赔的时候确实也不知道是我.
所以不存在啥kol的赔，散户的不赔.
老表们那天插针爆仓有多扣u的情况，
积极去申诉提交个工单. https://t.co/wftXMOsGlj",1,images/1986124968980324447_0.jpg,https://x.com/xiaomustock/status/1986124968980324447
1985729443156148525,2025-11-04 15:22:46,美股硬科技与AI半导体,⭐ 精选,75,9,23,64706,"OpenAI 目前拥有：

1. 签署了价值 5000 亿美元的星际之门协议
2. 与英伟达签署价值 1000 亿美元的协议
3. 与AMD签署价值1000亿美元的协议
4. 与亚马逊签署了价值 380 亿美元的协议
5. 与英特尔签署了价值 250 亿美元的协议
6. 签署价值200亿美元的台积电协议
7. 与微软签署了价值 130 亿美元的协议
8. 与甲骨文公司签署价值100亿美元的协议
9. 签署价值数十亿美元的博通交易
10. 推出了一款与Chrome竞争的浏览器。
11. 成为全球最有价值的私营公司
12. 预计到2027年IPO规模将达到1万亿美元

我们正处于一场影响几代人的科技革命之中。",0,,https://x.com/xiaomustock/status/1985729443156148525
1985666410962735268,2025-11-04 11:12:18,现货期货微观与庄家行为学,⭐ 精选,254,14,152,318759,"刚突然收到了币安发来的11.6万美金补偿.
当时10.11号5.18分我账户提前被强平带走了，
当时提交了个币安工单，申诉返还我被多扣走的u，以为币安叼毛不赔了，他娘的居然真赔了点，也没私下找他们维权.
如果按照那天爆仓价资金被多扣了的可以找币安理论理论老表们，说不定也能给赔一波.
反正有理有据. https://t.co/0fqr3SXJVb",1,images/1985666410962735268_0.jpg,https://x.com/xiaomustock/status/1985666410962735268
1985645497126961306,2025-11-04 09:49:12,加密大周期与核心资产,⭐ 精选,286,19,52,98335,"比较有意思，韩国人也不炒币了，交易量少了80%，韩国股市指数今年涨超70%，历史新高.韩国棒子有钱真是有原因的，太聪明了，哪里有机会跑哪里.
币圈机会肯定还是有的，就是需要沉淀沉淀，不知道啥时候了，可能几个月也可能一俩年. https://t.co/cIGV3KXsc1",1,images/1985645497126961306_0.jpg,https://x.com/xiaomustock/status/1985645497126961306
1985640996433199373,2025-11-04 09:31:19,美股硬科技与AI半导体,⭐ 精选,279,36,95,167915,"今天看到量子位一篇文章，想到一件可怕的事情.
以后的ai增长曲线看来要跟电力增量曲线强行挂钩……
英伟达这个产能一年可以增加50%….但是美国电力增长一年没50%.
那这时候英伟达造出来的卡给谁用，没有电人家买了都堆仓库？ https://t.co/f45re3eEr6",1,images/1985640996433199373_0.jpg,https://x.com/xiaomustock/status/1985640996433199373
1985607051326726286,2025-11-04 07:16:26,美股硬科技与AI半导体,⭐ 精选,142,13,28,130000,"这是去年七月做的投资计划，按计划就赚死了.
农行100%涨幅，中国银行50%涨幅，纳斯达克30%涨幅.
英伟达80%涨幅，特斯拉100%涨幅，
这些都没坚持住，赚了个前菜就跑了😂
但是经过一年，固定资产什么狗屁海外资产投资都他娘的骗局.千万别搞，极其没有性价比还容易遇到诈骗.自己没有掌控力的东西别碰.搞自己掌控范围内的.",0,,https://x.com/xiaomustock/status/1985607051326726286
1985306175555125342,2025-11-03 11:20:52,现货期货微观与庄家行为学,⭐ 精选,127,5,33,75932,"一堆人在那反驳洗白cz喊完紧接着hype的5000万美金空单，
就这样说，一个应用类型的山寨庄币，
你不是项目方或者项目方关系户，
脑子没问题不可能去空5000万美金.
这玩意不用讲证据.
至于为啥不在aster，赚hpye的钱总比赚aster自己的钱好吧.
孙割有币砸盘还专门去币安砸不在火币砸.",0,,https://x.com/xiaomustock/status/1985306175555125342
1983736159563084132,2025-10-30 03:22:11,美股硬科技与AI半导体,⭐ 精选,45,2,25,29520,"a股手里捏的新易盛，生益电子，阿里，美团，中韩半导体.
新易盛因为大客户甲骨文三季度末放假没提货导致三季度业绩环比没涨还是季度23亿利润，睡醒给我跌麻了，大幅回撤. https://t.co/YmZyaLzAkG",1,images/1983736159563084132_0.jpg,https://x.com/xiaomustock/status/1983736159563084132
