Tweet_ID,Date,Likes,Retweets,Views,Tags,Tweet_URL,Media_Count,Text
1971772820431819115,Sat Sep 27 03:04:08 +0000 2025,6,1,2347,"方向性战法, 挂单算法",https://x.com/gch_enbsbxbs/status/1971772820431819115,0,@ryanjpegs 以当前价格为边界， LP单边做多。 网格单边做空？  这个思路 可以啊 老铁
1971771974390370603,Sat Sep 27 03:00:47 +0000 2025,53,5,40386,挂单算法,https://x.com/gch_enbsbxbs/status/1971771974390370603,0,这几天撸aster成果 全部依靠网格。 本金2万u 开了4个号。 盈利大概400-500u 这部分利润 主要来自于 今天市场 回暖了。 如果没有回暖 只能保本。 交易量大约在200万。单个号50w。 一共打了6-8个币种。 主要打aster。 其他的效果很一般。 时间3天左右。 没有充分的上杠杆。因为网格之前玩得少。
1971711369511862528,Fri Sep 26 22:59:57 +0000 2025,120,5,28245,交易心智,https://x.com/gch_enbsbxbs/status/1971711369511862528,0,最近一两个月的 对于资金的操作 我还是很满意的。 8月初 币安举办usdc活动。 把所有流动性资金 全部投入 usdc/usdt 的循环贷，拉满杠杆。 8月下旬plasma存钱。 卸载usdc/usdt杠杆。  只循环一次。 抵押usdc 借usdt 存入plasma。 9.11 币安usdc活动结束。 卸载 usdc/usdt 的借贷。 释放usdc。 9.12
1971151400790020384,Thu Sep 25 09:54:50 +0000 2025,4,0,12452,挂单算法,https://x.com/gch_enbsbxbs/status/1971151400790020384,0,今晚 除了领空投。 还能撸一波LP 和网格。 以前我很少撸网格。 这一次 用LP的经验 撸一波 aster 网格 试试效果！
1971121601786806301,Thu Sep 25 07:56:26 +0000 2025,33,3,11341,衍生品套利,https://x.com/gch_enbsbxbs/status/1971121601786806301,0,其实这个策略 真的很牛逼。 如果软件足够强大。 那么他不仅可以批量操作N个账户。 还能批量操作N个交易所。 不仅实行不同账户对冲。 还能实行不同交易所对冲。 甚至还能夸所套利。 如果你要持仓时间，。 也是可以解决的。 多并发的情况下。大不了就是多开几个仓位。 到达一定时间再平仓。 以前1万u
1971093632318046620,Thu Sep 25 06:05:17 +0000 2025,7,0,5084,交易心智,https://x.com/gch_enbsbxbs/status/1971093632318046620,0,挂的2笔 订单 全部成交 13-14 apy 两笔。 买了1w 的YT
1971056309807218722,Thu Sep 25 03:36:59 +0000 2025,12,1,14517,挂单算法,https://x.com/gch_enbsbxbs/status/1971056309807218722,0,继续深入聊一下这个网格策略。 刚刚 aster 这一笔网格被止损了。 这在预期之内。 因为 我想看看止损的亏损。亏了百分1。 如果算上未来的空投 1万u交易量等于3-5刀。那就是不亏的。 继续说策略。 我在即将止损的时候 开出了第二个网格。 但是这次不再是中性网格。 而是做多网格。 开仓价格再1.8到2.2 。
1971043141450137749,Thu Sep 25 02:44:39 +0000 2025,6,0,4264,衍生品套利,https://x.com/gch_enbsbxbs/status/1971043141450137749,0,如果是这样 就跟lighter 对冲就可以了。 因为那边 也是这么个规则。需要看你持仓时间。 对冲 就不要搞btc了。 顺带 做下 资金费率套利。  做下 二线的主流币。
1971042286474760692,Thu Sep 25 02:41:15 +0000 2025,10,0,4844,挂单算法,https://x.com/gch_enbsbxbs/status/1971042286474760692,0,玩网格 亏钱的 基本上离不开2个原因 1/ 方向判断错误。 2/ 网格开的时间太久了。k线走势已经跟预期发生了变化。  所以和LP一样。玩网格 需要对方向有判断。 特别是网格 需要比较会看k线 而作为六边形战士的我 虽然不做短线交易。 但是看k线 还是会那么一点的。🤪🤪🤪
1971020788955574765,Thu Sep 25 01:15:50 +0000 2025,1,0,3687,交易心智,https://x.com/gch_enbsbxbs/status/1971020788955574765,0,usdf 的抛压 估计持续的时间会比较久。  价格目前看 还是没什么问题。 如果你持有pt 的仓位会相当难受。 所以 选择一个合适的仓位 持有YT 就会很舒服。 把时间线拉长 问题不大。
1970986891769192453,Wed Sep 24 23:01:08 +0000 2025,35,5,11707,"方向性战法, 挂单算法",https://x.com/gch_enbsbxbs/status/1970986891769192453,0,再聊聊 常规策略里 剥头皮 和网格 的表现 首先 @yourQuantGuy 这位老哥 写了aster的剥头皮 脚本 我已经请教过他了。他这个脚本刷量还是蛮猛的。 目前 我自己还是跑的网格。 这2个策略 有什么区别？ 剥头皮会不断积累订单。 网格不会。 所以 出现单边不利的方向的时候。 使用剥头皮
1970780400432902298,Wed Sep 24 09:20:37 +0000 2025,22,1,11036,"无常对冲, 收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1970780400432902298,0,评论区很多人说网格不如LP。 这一点 得看情况来区分。 例如说 我们组btc 和eth 的LP。 组百分10区间。 apr 一般大概也就50-100 apr。如果没有波动 还到不了。 无常损失 对应网格的损失。 相差不大。 换成网格的话。根据我当前的观察 apr 差不多，稍微低一点点吧，不开杠杆的情况下。 如果开了
1970670404793704591,Wed Sep 24 02:03:32 +0000 2025,36,0,30374,"挂单算法, 选品标准",https://x.com/gch_enbsbxbs/status/1970670404793704591,0,回归 策略初心吧。 说个策略。 明天xpl 上市 肯定有剧烈波动。 可以考虑 在aster 开个xpl的网格。 后面凡是有大项目上市 都可以考虑。 我以前 都是玩LP。很少在cex 玩网格。 这次 就得改变策略了。  改成 玩网格 不玩LP了  网格和LP。 有一些区别。 但是本质上差不多。 都是依靠剧烈的波动。
1969964672825909560,Mon Sep 22 03:19:12 +0000 2025,46,5,16955,"无常对冲, 收益与费率",https://x.com/gch_enbsbxbs/status/1969964672825909560,0,我再解释一遍。 以后 我发过长文 讲过的策略。 我不再解释。 属实太麻烦。 你们可以搜索我的推文。 什么叫 做多 和 做空的 LP（这是我自己想的词。因为我不知道如何解释。） 核心思路 首先方向 要看准。 其次 如果没有精准的判断。 那么 利用fee 来 覆盖无常损失。所以这部分
1969957988816597338,Mon Sep 22 02:52:39 +0000 2025,14,0,15892,交易心智,https://x.com/gch_enbsbxbs/status/1969957988816597338,0,组了 一笔 做空方向的 aster 的LP。 堵他 不会新高。准确说短期不会新高
1969949571779596581,Mon Sep 22 02:19:12 +0000 2025,9,0,4687,交易心智,https://x.com/gch_enbsbxbs/status/1969949571779596581,0,提个小建议： @falconfinance 在官网 使用非稳定币进行铸造usdf的时候，如果选择还掉借的usdf。赎回自己的抵押品。需要等待7天。 这些没有问题。 但是当点击赎回的时候。 整个网站没有任何关于这一笔赎回的记录。正常情况下 应该显示这一笔操作记录的时间金额。和到期日 这样更加符合人性化一些。
1969731767352660075,Sun Sep 21 11:53:43 +0000 2025,44,0,10270,衍生品套利,https://x.com/gch_enbsbxbs/status/1969731767352660075,0,我看了大家的评论 大家的思维 都停留在 购买YT上。 我发了那么多策略。 并不是都是这么买YT。 你可以用YT进行对冲或者套利 有很多方法。 YT和现货对冲。 不同池子 对冲 。 杠杆循环 PT 或者YT 等等 。  要把思路打开。。。
1969721321266589776,Sun Sep 21 11:12:13 +0000 2025,95,5,27198,衍生品套利,https://x.com/gch_enbsbxbs/status/1969721321266589776,0,关注我久的人 知道我发过很多类型的帖子。  比如交易 套利 LP 等等 我发现 大家似乎都对YT不这么感兴趣。（帖子阅读量不高） 其实YT赚钱难度 也不算大。策略相对也比较多。 我以前玩得也不多。但是这一轮 我开始深入玩了 无他，因为我开始 用脚本介入了 开始监控整个项目链上活动了。 毕竟上杠杆
1969582211629531218,Sun Sep 21 01:59:26 +0000 2025,20,0,6692,交易心智,https://x.com/gch_enbsbxbs/status/1969582211629531218,0,这几天 每天基本上睡觉都不超过6小时。 我一般都是睡到自然醒。 但是这段时间 都是强制定闹钟。 越来越珍惜每次的行情和机会。 这些天每天要做的事情太多了。
1969356042791502319,Sat Sep 20 11:00:44 +0000 2025,63,1,44117,衍生品套利,https://x.com/gch_enbsbxbs/status/1969356042791502319,0,这个aster。有点邪门 涨成这样 资金费率 居然是正的。 而且还正的很多 全网都在做多？ 没人做空？  就这个资金费率 就套利 都能赚不少啊
1969339637316665628,Sat Sep 20 09:55:32 +0000 2025,53,4,11747,交易心智,https://x.com/gch_enbsbxbs/status/1969339637316665628,0,前几天 我买过一次 远期的susdf YT。 当时发了帖。 当时我看见很多老铁说  到期会暴跌。  这个问题 我自然清楚。 因为 我这个人不喜欢给自己惹麻烦 万一有老铁跟着买 亏了 就蛋疼了。 我就删除了当时的帖子。 当时 我没有说更深层次的原因。 今天 我再说下吧。  算起来 还是蛮麻烦的 针对这种情况的
1968862605969338807,Fri Sep 19 02:19:59 +0000 2025,61,8,13847,衍生品套利,https://x.com/gch_enbsbxbs/status/1968862605969338807,0,有很多朋友 跟我说 perps 很火。 但是我想说 如果这一轮 他们无法TGE。 等市场熄火了。 就不存在这个声音了。 本质原因是新项目估值又被重新抬高了。 潜台词： 这个垃圾项目 开局1B 2B了。 那我这个吊炸天的项目起步时5B以上了？ 但如果项目方头铁。 就是不发币。 那也没招。。。 有时候发币
1968575729404424490,Thu Sep 18 07:20:02 +0000 2025,121,2,22661,衍生品套利,https://x.com/gch_enbsbxbs/status/1968575729404424490,0,我喜欢研究 一些 策略性的撸毛项目，无论这个项目本身定位是什么。 如果在撸他的过程当中 能够吧钱给赚了。 那就是最爽的。 同时这类项目能长期生存。当你研究透了 你可以当一份工作来执行。。。这是长期饭票。是生存技能。 meteora 就是组LP  hype 就是交易和套利 ena  @falconfinance
1968526066760442210,Thu Sep 18 04:02:42 +0000 2025,72,5,11596,交易心智,https://x.com/gch_enbsbxbs/status/1968526066760442210,0,今天 继续分享 @falconfinance  的YT策略。 之前我介绍过PT循环贷。当时主要策略是赚取PT收益。 大部分人 买YT 是为了积分。随着APY的提高 YT购买成本 不断升高。 同时 YT的APY波动会造成 购买的本金的波动。APY升高就是赚钱 APY下跌就是亏钱。 这个我想大家已经知道了。 那么有没有一种办法。
1968463057564418251,Wed Sep 17 23:52:19 +0000 2025,17,0,8183,"收益与费率, 衍生品套利",https://x.com/gch_enbsbxbs/status/1968463057564418251,1,不该有偏见的。 因为这个 aster 用起来太垃圾 就没有刻意撸。。。结果 错过了一个大毛 哎 只撸l一波猪脚饭。烦躁 5个号 加起来 不到1000u。。 我都有点忘记 当时是怎么撸的了 好像是每个号存了1000u吧 时间太遥远了。我没有用他的perps交易。属实难用。。。真是我了个草 https://t.co/ywbCjQctrq
1968103016793510276,Wed Sep 17 00:01:39 +0000 2025,37,3,11362,收益与费率,https://x.com/gch_enbsbxbs/status/1968103016793510276,0,这么多年了 为什么 pendle 不设计出 类似uniswap v3 的LP。一直停留在amm的机制上。同时自定义手续费。 提高流动性和资本效率。 这样就能提高交易的活跃度了。 pendle 这个产品 应该能更上一层楼。 就像早期挖矿 都是amm的池子 靠激励。没有激励，AMM的池子根本无法盈利。而现在都是v3
1967786496104206735,Tue Sep 16 03:03:55 +0000 2025,127,11,22010,"收益与费率, 衍生品套利",https://x.com/gch_enbsbxbs/status/1967786496104206735,1,早上 闲着没事 写了个pendle的监控。监控波动。 另外发现 早上有2个巨鲸直接聚合器 买了1000万u的 usdf 导致益价了百分2。有不少人在套利 现在已经全方位 监控 falcon相关的信息了。 pendle + swap + pools https://t.co/hukTKeLyUX
1967077487680385156,Sun Sep 14 04:06:34 +0000 2025,22,0,10528,交易心智,https://x.com/gch_enbsbxbs/status/1967077487680385156,0,除了 plasma， 我就存了@falconfinance。 就没有搞别的项目了。noble 之前也存了，不过那是我对noble很了解。 所以我敢上仓位存。而且直接存了5个月。  这个falcon 不是因为搞了预售这一波 我是不会存的。 只会买YT。 8月之前我对falcon并不了解。  所以老铁们 存钱项目 一定要慎重。
1967072721332040085,Sun Sep 14 03:47:37 +0000 2025,79,5,51511,交易心智,https://x.com/gch_enbsbxbs/status/1967072721332040085,0,终于 还是暴雷了 一个稳定币。 现在的稳定币 多得我都数不清 就像当年的 算法稳定币一样。  yala 是第一个跑路的 但是肯定不是最后一个。  只希望大家在看项目的时候 自己做下研究 不要看几个kol的广告 就直接冲了。 很多文章 是不是广告 一眼就能看出来。 文章 经过细心排版。有附带一大堆图标
1967068968084185519,Sun Sep 14 03:32:43 +0000 2025,25,1,8499,交易心智,https://x.com/gch_enbsbxbs/status/1967068968084185519,0,基于前文这个YT策略的 延伸策略。 前文策略 需要 2个日期 且 远期和近期。 那么 还是以@falconfinance 来举例子。 当前近期日期 只有10天。那么10天后 前文的策略就无法应用。  那么更换一下思路。 10天过后有2个 相同到期日的 YT。 一个是susdf。一个是usdf 如果你仍然看好后续YT的表现。但是
1966875754874237312,Sat Sep 13 14:44:57 +0000 2025,5,0,2051,交易心智,https://x.com/gch_enbsbxbs/status/1966875754874237312,0,做理财策略。 需要各种计算。不仅是计算收益率。还要考虑流动性。资金效率 风险等诸多问题。 每个人想法不一致 所以操作结果 会有所不同。
1966871907673993356,Sat Sep 13 14:29:40 +0000 2025,80,16,29636,交易心智,https://x.com/gch_enbsbxbs/status/1966871907673993356,0,再给大家说个YT策略。 不知道大家 用过这种YT策略的没。 一般很多时候 存在2个日期的YT 如果 apy 相差不大的话。 可以考虑 卖出远期YT 买入近期YT。 具体来说就是mint远期PT+YT。卖掉YT，买入短期YT。 这是期货市场上比较常见的操作。  这样的目的是远期YT单价比较贵。能够买到的YT数量少。
1966130931502313618,Thu Sep 11 13:25:17 +0000 2025,24,1,9324,收益与费率,https://x.com/gch_enbsbxbs/status/1966130931502313618,0,这篇推文里的 backpack 循环贷的玩法 其实也挺不错 有兴趣 可以撸 不过剩余时间不多了 应该就10多天吧 估算20apr + 积分 优势看好背包，且我认为资金安全系数高。 我有资金正在做这个策略。 最后 巨鲸别来沾边。池子小
1966087478038900868,Thu Sep 11 10:32:37 +0000 2025,20,1,8478,交易心智,https://x.com/gch_enbsbxbs/status/1966087478038900868,0,再多说几句。 刚刚查了下 euler的 清算机制。价格是通过专有的PendleOracle适配器计算的。而不是固定汇率。 我自身到不担心这个问题。 因为我本次的PT 只玩14天。 出幺蛾子的概率不大。 同时 我是上了监控的。（可以查看我前几天推文）  我认为按照市场价格清算 会更加合理。 这样 就避免了 用户
1965938520167719063,Thu Sep 11 00:40:43 +0000 2025,51,7,32125,收益与费率,https://x.com/gch_enbsbxbs/status/1965938520167719063,0,说下昨晚的操作。 昨晚 清仓了YT。（小赚百分5+积分）。 反手买入了PT 。 具体的策略是  mint PT+YT。 卖出YT。 抵押PT循环一次，euler借满USDC。 再euler存入USDC  apr 百分30+ 积分。 预期apr 约 50 。 之所以没有采取 拉满杠杆直接PT循环贷。 是因为这次上的仓位还是比较大的。 我不喜欢太被动。
1965928479914078612,Thu Sep 11 00:00:49 +0000 2025,136,22,46379,交易心智,https://x.com/gch_enbsbxbs/status/1965928479914078612,0,今天深入解读下YT。 由于我最近经常看见评论问 什么是YT？ YT不是会归零吗？ 所以我准备了这个帖子。  我不喜欢聊太小白的内容。 我也不喜欢长篇大论。 如果你不了解YT。 理论知识可以翻一下其他博主。  今天谈谈我的理解 买YT的核心 需要看项目发币的时间和预期。时间越短 越买。 炒币 吵的波动。
1965443652525933033,Tue Sep 09 15:54:17 +0000 2025,50,1,15835,交易心智,https://x.com/gch_enbsbxbs/status/1965443652525933033,0,币安的循环贷活动 马上结束了。  backpack的第二季 也要结束了 第三季利率积分就要下降了 主推挂单交易积分了。偏做市商的角色。 等时间到了 我可能会吧资金哪去干这个。  当前没完全想好资金去处 有一些资金暂时放在 @falconfinance ，我还得再研究研究方案。 本来是计划放在 usdai的。 那边pt循环贷
1964646200080237026,Sun Sep 07 11:05:30 +0000 2025,69,2,46774,交易心智,https://x.com/gch_enbsbxbs/status/1964646200080237026,1,再多说几句吧。 仅个人观点。 大部分人因为fomo 往往只看收益 忽视风险。 而我做这个提醒。是希望大家在赚到收益的同时。不要忽视风险。做一个预防机制。 没有人敢说 某个项目或者协议。百分百安全。都是基于自己的认知去判断。 每个人的认知又不一样。 https://t.co/Z2Jiyeibnb
1964619981263630495,Sun Sep 07 09:21:19 +0000 2025,4,0,3631,交易心智,https://x.com/gch_enbsbxbs/status/1964619981263630495,0,@falconfinance 补充说下 监控金库余额 是指 借贷池的usdc 余额。
1964619405117305017,Sun Sep 07 09:19:01 +0000 2025,72,3,14595,交易心智,https://x.com/gch_enbsbxbs/status/1964619405117305017,0,今天看见 好多推文 在聊 @falconfinance  的PT借贷池里 存入usdc 赚基础收益+积分。 我需要 给大家 提醒一下： 这里面协议风险 基本问题不大。因为都是风险隔离的 1对1的借贷 核心问题是流动性。 当存款被大量取走以后。且余额为0的时候。你的存款就无法取出。除非借款人主动还钱。 （参考之前的usual
1964610615269544317,Sun Sep 07 08:44:06 +0000 2025,19,0,9501,交易心智,https://x.com/gch_enbsbxbs/status/1964610615269544317,0,波段是个技术活。非常考验交易能力。 wlfi 目前走势来看 还没到顶。  等再拉一波 就考虑重新入场空了。 很多人想把wlfi 纳入长期做空的标的。 但是从项目方一系列骚操作来看。显然不是那么的简单的事情。 wlfi项目方 对这个项目的态度明显就不是像meme币那样 割一波就走。
1962860208310583793,Tue Sep 02 12:48:36 +0000 2025,69,3,17549,选品标准,https://x.com/gch_enbsbxbs/status/1962860208310583793,1,还是多说几句吧。 不是所有的币 都能够采用LP的玩法。 如果你要玩 最好满足我之前说过的以下核心条件 1/是相对比较热门的项目方发的币，  2/先在DEX上线。  3/最好是有盘前期货价或者场外otc价作为参考。  撸毛的一次性项目 就当撸毛玩就好。 什么叫大项目？ 至少 TGE 你得能上1线的CEX https://t.co/jcTDuPgOEf
1962745199937085790,Tue Sep 02 05:11:36 +0000 2025,31,0,18574,交易心智,https://x.com/gch_enbsbxbs/status/1962745199937085790,0,我对 wlfi 和xpl的策略 目前采取的方案仍然是波段 是 做空方向的波段。 逢高就空。逢低平仓。 不做多。 至于空的金额，我会根据预售 和挖出来的代币 来平衡。 不会全部一次性空。会分批建仓，这样心里压力会小很多。  wlfi预售的代币 解锁时间 遥遥无期。 等解锁 黄花菜都凉了。
1962528351878557754,Mon Sep 01 14:49:55 +0000 2025,175,16,52971,交易心智,https://x.com/gch_enbsbxbs/status/1962528351878557754,0,wlfi总结：  我看了所有人评论。简单说下 首先 需要提前在三条链上提前布置好LP 至于资金分布。首先 需要确保 ETH主网的仓位 较大。至少得个三四万刀吧。不然赚的不够gas。 很多朋友 没赚到钱 就是因为仓位小了。  我这次只做了 eth 和sol 没有去bsc。 整体收益 大概10个点左右。
1962499159342371327,Mon Sep 01 12:53:55 +0000 2025,86,7,150800,衍生品套利,https://x.com/gch_enbsbxbs/status/1962499159342371327,0,来 各位老铁 晒下 自己LP和套利的战绩。。。 看看大家撸得如何。
1962376673661423623,Mon Sep 01 04:47:12 +0000 2025,0,0,653,交易心智,https://x.com/gch_enbsbxbs/status/1962376673661423623,0,@DefiFarmerYue LP 没有25倍啊
1962342416297673077,Mon Sep 01 02:31:05 +0000 2025,127,24,85799,衍生品套利,https://x.com/gch_enbsbxbs/status/1962342416297673077,0,wlfi各个链的token地址： ETH：0xda5e1988097297dcdc1f90d4dfe7909e847cbef6 sol： WLFinEv6ypjkczcS83FZqFpgFZYwQXutRbxGe7oC16g bsc： 0x47474747477b199288bf72a1d702f7fe0fb1deea  wlfi项目方 提前做了很多准备。他应该会提前在各个链部署池子。这样的话 差价套利 可能就没多少机会了。
1962133996411945351,Sun Aug 31 12:42:54 +0000 2025,89,4,56811,衍生品套利,https://x.com/gch_enbsbxbs/status/1962133996411945351,0,无论你是否参与了之前了wlfi 打钱 明天都应该关注 wlfi相关的信息。 套利 LP 一样也是可以赚不少的。 由于体量大 能容纳下不少资金。  由于最近存钱项目很多。实际也体现了各位老铁的理财能力。 我认为 资金灵活度和资金效率 非常的重要。 这会让你在任何时候都有操作空间。
1962097573398999523,Sun Aug 31 10:18:10 +0000 2025,229,29,253906,衍生品套利,https://x.com/gch_enbsbxbs/status/1962097573398999523,0,明天wlfi开盘 价格 会是 sol主网价格大于 eth主网价格。 大于交易所现货价格。 如果你能想清楚 为什么会这样。 你套利就入门了。
1962056314919715116,Sun Aug 31 07:34:13 +0000 2025,111,16,259262,交易心智,https://x.com/gch_enbsbxbs/status/1962056314919715116,0,第一套玩法是 组LP 第二套玩法 是搬砖了。 2个链肯定存在差价。 所以 你首先要熟悉 link的 跨链。 了解它的机制，传输时间。 然后 等上线后。可以两边搬砖  一个数被动赚钱 一个是主动赚钱。 至于最终这么玩 就看你自己了 小白慎入。
1962032416266354742,Sun Aug 31 05:59:15 +0000 2025,0,0,1609,交易心智,https://x.com/gch_enbsbxbs/status/1962032416266354742,0,@auddk111 为什么？ LP积分少很多
1961647139941224484,Sat Aug 30 04:28:18 +0000 2025,27,3,8695,交易心智,https://x.com/gch_enbsbxbs/status/1961647139941224484,0,其实 理财 真的那么的简单么  也不完全是。 做的是细致的活。 如何资金效率最大化。如何让资金更灵活。 对风险的掌控。收益的计算。  我发布的这3个连环方案。 可以同时操作的。 而一般人往往嫌麻烦 就只做了其中一个。 实际上 你可以一个不落的 都做了。  当然 很多老铁说 我没本金 没钱。
1961102871388414196,Thu Aug 28 16:25:34 +0000 2025,13,0,17080,"选品标准, 衍生品套利",https://x.com/gch_enbsbxbs/status/1961102871388414196,1,bn这边 也是不是也要爆空头？ 我已经没套了。这会只能波段 无法套利了。 因为各个市场完全没有互相影响的迹象。 我盲猜一下剧情。 可能会拉到0.45-0.5 之间。 然后开盘的前一天某个时间点。 瞬间 又跌回0.2出头  这个所谓的盘前合约。实际就是一个比钱多的游戏。 跟筹码多少。项目估值 https://t.co/2EAaAc73vV
1960500748124614869,Wed Aug 27 00:32:57 +0000 2025,2,0,658,交易心智,https://x.com/gch_enbsbxbs/status/1960500748124614869,0,@ouyu198269 去cex 开单 就可以了。需要观察流动性 是否充足。
1960483529294479460,Tue Aug 26 23:24:32 +0000 2025,7,0,8270,交易心智,https://x.com/gch_enbsbxbs/status/1960483529294479460,0,虽然 有巨大价差。 但是不要贪心。 仓位 不能上太大。 给足 资金 当价差扩大以后。 留着继续加仓。 所以 分批进行开仓。 觉得盈利可以了 就平。 继续等机会。  写个价格监控 工具， 和 下单工具 即可，  手动进行下单！ 手动进行下单！ 手动进行下单！
1960476617022857549,Tue Aug 26 22:57:04 +0000 2025,7,0,7855,交易心智,https://x.com/gch_enbsbxbs/status/1960476617022857549,0,不要怂 对冲仓位 开起来！！！！12个点的差异。 干wlfi 不要干xpl 那个没有流动性。
1960401224773328941,Tue Aug 26 17:57:29 +0000 2025,66,1,51340,收益与费率,https://x.com/gch_enbsbxbs/status/1960401224773328941,1,结合之前的币安usdc理财活动的改进玩法。30-40APR  得益于xpl的活动。所以循环贷 又可以有了改进玩法。可以进一步提高收益。 之前的2次 都是秒光。 但是这次 由于额度少。就有充分的时间操作。虽然一个账户只有1万的额度。 但是很多人不知道的是 币安有子账户功能。 可以申请5个子账户 https://t.co/P2GnwiAMhO
1960270137908715929,Tue Aug 26 09:16:35 +0000 2025,67,11,21650,交易心智,https://x.com/gch_enbsbxbs/status/1960270137908715929,1,有老铁问 我是套这个wlfi 或者xpl 是手动还是脚本。 我是脚本和手动一起弄。 对于用过ai的人 其实会知道 写这样的一个 监控加下单的脚本 有多么的简单。估计1小时就写好了。再花1-2小时测试bug 就可以了。担心出什么岔子 就监控提醒 用脚本。下单用手动 也是可以的。 ai在不断的迭代提高。 https://t.co/iQ7ZvJ5xs9
1960019030942925156,Mon Aug 25 16:38:47 +0000 2025,23,0,11800,交易心智,https://x.com/gch_enbsbxbs/status/1960019030942925156,0,已经撸了2个多点了。由于流动性很足。开一个合适的仓位 撸个几千u 还是没问题的。 风险不大。就当给自己发空投了，算上昨天撸的 我已经把投资wlfi的本金 撸回来了😂😂😂
1959993598063345798,Mon Aug 25 14:57:43 +0000 2025,6,0,15664,交易心智,https://x.com/gch_enbsbxbs/status/1959993598063345798,0,okx 和bn 的价差 已经在缩小了。 目前盈利1个点
1959993473559638126,Mon Aug 25 14:57:13 +0000 2025,13,0,5519,衍生品套利,https://x.com/gch_enbsbxbs/status/1959993473559638126,1,xpl 也可以套。 价差 和资金费率差 是同一个方向。 虽然抹茶 价格很便宜 但是我一般不用这种野鸡交易所套利。 还是用币安 稳当点。 https://t.co/enTpMNpICa
1959540971911442684,Sun Aug 24 08:59:08 +0000 2025,21,1,7828,衍生品套利,https://x.com/gch_enbsbxbs/status/1959540971911442684,0,再多说点吧。 很多人对这种单机版套利担心风险较高。 担心价差没有按照预期缩小。而是扩大。 不过 遵循以下几点 我认为就可以一定程度避免这个问题。 1/只玩流动性充足。热度高的币。别碰市值几百名以外的垃圾币。 2/开仓 最好是价差 资金费率差 相同开仓方向进行操作。 3/不要玩野鸡交易所。
1959535274901540873,Sun Aug 24 08:36:30 +0000 2025,15,0,19607,衍生品套利,https://x.com/gch_enbsbxbs/status/1959535274901540873,1,okx hype 的价格已经完全反转了。 单机版 还真得蛮有意思的。 价差百分比 正负之间反复横跳。 一旦出现大金额挂单，就是套利的机会点。 https://t.co/BcHPOMf5my
1959524323221549537,Sun Aug 24 07:52:59 +0000 2025,11,3,14569,衍生品套利,https://x.com/gch_enbsbxbs/status/1959524323221549537,0,okx 做空。 hype做多。 价差 资金费率 双吃 还是蛮爽的
1959444622423597336,Sun Aug 24 02:36:17 +0000 2025,45,4,21414,衍生品套利,https://x.com/gch_enbsbxbs/status/1959444622423597336,1,其实 wlfi 做差价或者资金费率 套利 收益 也还是不错的。 这要得益于 各个交易所没有现货锚定 玩的都是单机。 以及每个交易所的预言机机制不太一样。 https://t.co/MlSGDknpa8
1957967603051466921,Wed Aug 20 00:47:08 +0000 2025,5,0,5698,方向性战法,https://x.com/gch_enbsbxbs/status/1957967603051466921,0,这次下跌之快 有点超出预期。 之前是组的做空方向的LP 已脱离区间了 只能平仓了。 目前 我觉得当前价格 可以开始组单边LP  试试看能不能接到货。eth 4100-3300
1957355483775549488,Mon Aug 18 08:14:47 +0000 2025,8,0,5231,交易心智,https://x.com/gch_enbsbxbs/status/1957355483775549488,0,感觉自从这个帖子发完之后。 借贷额度 变紧张了。 借不到 多少usdc了。 看来又被卷啦。
1956666896318865755,Sat Aug 16 10:38:35 +0000 2025,72,9,45072,收益与费率,https://x.com/gch_enbsbxbs/status/1956666896318865755,0,科普下，如何在币安进行循环贷 无风险 白嫖20以上apr？ 假设初始资金是 usdc 存入理财活期。赚12apr  拿着这个活期理财 借btc。支付百分1 然后拿着btc 抵押 再借usdc。支付百分4 借出来的usdc 再存进去。赚12，（利息差，百分8） 每一次循环 资金都会减少。 同时考虑到大饼的波动
1956374479627760045,Fri Aug 15 15:16:38 +0000 2025,79,10,19392,交易心智,https://x.com/gch_enbsbxbs/status/1956374479627760045,0,结合之前的理财步骤。再次给大家 深入解析一下LP的一些策略和注意事项。 这个文章主要讲解的是头部币玩法，不是土狗。 （BTC ETH SOL BNB SUI） 关于LP我已经发过很多文章里。至少有5次了。从土狗到主流币都有。  对于不太喜欢交易的。以及不喜欢盯盘的。其实LP 是一个不错的方法。 但是 玩LP
1953049946640531742,Wed Aug 06 11:06:07 +0000 2025,3,0,4056,挂单算法,https://x.com/gch_enbsbxbs/status/1953049946640531742,0,@Backpack 我之前发布的开源脚本，是没问题的。我一直在用， 你可以选择马丁或者网格 ，区间自己调。不过只能做多。
1953005005335560201,Wed Aug 06 08:07:33 +0000 2025,105,8,36405,收益与费率,https://x.com/gch_enbsbxbs/status/1953005005335560201,0,再给大家提供一点 赚点理财收益的思路吧 我有一部分资金正在操作。 1/ 把稳定币 存入 @Backpack ，百分5apr+积分。 积分价值 我不好计算收益。属于仁者见仁  2/借出来sol。支付百分2利息。再把sol拿去换成lst。 或者组LP。 这个怎么玩并不固定 也是仁者见仁。 你甚至可以抵押lst 再借钱出来
