id,createdAt,goldScore,isMilestone,hasArticle,favoriteCount,retweetCount,replyCount,viewCount,text,domainId
1893513454373478835,Sun Feb 23 04:09:21 +0000 2025,4.0,False,False,47,0,8,17731,@Siegfried90210 @kanyewest @barkmeta @doginaldogs @IGGYAZALEA 我勒个狗头帮，如果真是他们就没得玩了,04_capital_scaling_and_psychology
1770674726660354405,Thu Mar 21 04:52:07 +0000 2024,4.0,False,False,47,5,24,60069,算了一下，开盘x*y是20E*45%*1M，现在是215.172*41827，两者是一样的常数K， @Simplify_ERC314 买卖价差的问题应该是不存在的，还是北大的同学代码功力深厚，就好像读书时候那种数学最后一道大题，只有北大的同学看出来漏了的条件，所以人家能上北大，我只能上普通985😭,01_landmark_million_dollar_trades
1946601669472784512,Sat Jul 19 16:02:58 +0000 2025,4.0,False,False,46,0,15,7300,@qimengle 总统发币我能没你懂？,02_narrative_and_event_driven
1864872563379474840,Fri Dec 06 03:20:41 +0000 2024,4.0,False,False,46,13,53,28580,Movement首发Coinbase，还是很惊喜的，同为Move系的Sui和APT最近表现都很好，期待Movement开盘的表现，希望12月可以是丰收的季节。 https://t.co/GSykGcocd8,03_onchain_sniping_and_arbitrage
1795582459394036065,Tue May 28 22:26:33 +0000 2024,4.0,False,False,46,6,18,42960,https://t.co/PbcLgoqFg6,03_onchain_sniping_and_arbitrage
1723627491041108249,Sun Nov 12 09:03:11 +0000 2023,4.0,False,False,46,13,10,24178,老牌钱包监控软件 @ninjalerts 的Ordinals合集PIZZA NINJA，注册以后做任务拿积分，前1000名有白单，应该是有利润的，可以跟进一下，下面是我的邀请链接： https://t.co/U0DKr8BIX4 https://t.co/AWmaBkN6kU,01_landmark_million_dollar_trades
1705606789709086985,Sat Sep 23 15:35:21 +0000 2023,4.0,False,False,46,2,30,44114,我愿称brc生态为链上字母圈，越折磨越兴奋,04_capital_scaling_and_psychology
1701290023088431447,Mon Sep 11 17:42:04 +0000 2023,4.0,False,False,46,2,19,48373,山雨欲来风满楼 $BANANA https://t.co/llCVXJ35Z8,01_landmark_million_dollar_trades
1763757711240622145,Sat Mar 02 02:46:22 +0000 2024,4.0,False,False,45,1,14,22565,GLHF @YOLO_Blast https://t.co/cXUxzM21LB,02_narrative_and_event_driven
1696536408633356532,Tue Aug 29 14:52:54 +0000 2023,4.0,False,False,45,3,18,17857,https://t.co/reRi5mLtgt,06_cross_market_and_vibe_coding
2082475010103599219,Wed Jul 29 14:35:07 +0000 2026,4.0,False,False,44,0,3,15407,@wolfyxbt 真的厉害，两次都是在赛道全面爆发前进场，做把碎片化产品聚合起来的平台,04_capital_scaling_and_psychology
1919372948269396153,Mon May 05 12:45:45 +0000 2025,4.0,False,False,44,0,4,23907,@getmilk 只剩一点了，昨天换头像名字+超高频率互动没突破100M，那之后要面对的就是潜在的把头像名字换回来的利空，所以不太想拿了,04_capital_scaling_and_psychology
1830990491552489768,Tue Sep 03 15:25:26 +0000 2024,4.0,False,False,44,2,61,38672,太抽象了，这Sick和Moonke平台吹了几天的反狙击，结果合约里的币一动没动，除了狙击手基本没人能赚钱，白等一小时💀,03_onchain_sniping_and_arbitrage
1740258592266318157,Thu Dec 28 06:29:15 +0000 2023,4.0,False,False,44,1,23,32834,金铲子越多金铲子越少 https://t.co/uzjHazk2XT,03_onchain_sniping_and_arbitrage
1993693200100536425,Wed Nov 26 14:47:54 +0000 2025,4.0,False,False,43,1,3,15908,@wgrey999 我以前基本用Claude的Sonnet 4.5，刚换到了新出的Opus 4.5，看下来Gemini 3应该是前端比较强。,04_capital_scaling_and_psychology
1908447982770675903,Sat Apr 05 09:13:50 +0000 2025,4.0,False,False,43,0,7,22922,@turingou 最近推特评论区有大量广告或者恶意评论，点进去都是小号，不知道具体什么目的，无视就好，发帖可以设置仅蓝勾用户回复,04_capital_scaling_and_psychology
1852857286248825040,Sat Nov 02 23:36:16 +0000 2024,4.0,False,False,43,1,26,40417,ZOOM OUT https://t.co/B3XydWyKBr,03_onchain_sniping_and_arbitrage
1819696378471408050,Sat Aug 03 11:26:39 +0000 2024,4.0,False,False,43,0,1,237279,@cap_std 现在中文圈的趋势是一堆水货KOL为了引流拼命造谣带节奏，攻击有真材实料的人，劣币驱逐良币，另外老外圈子里镰刀更多，只不过大部分人有基本素养和认知。靠市场公开信息赚到钱为什么要被骂被造谣？,05_shorting_hedging_and_risk_control
1765752564057010301,Thu Mar 07 14:53:12 +0000 2024,4.0,False,False,43,4,13,34100,这个项目8号Freemint的，团队背景不错，几位核心成员之前在盛大都担任过比较重要的职位，也有融资，现在还有机会抽奖拿白，可以参与下，这次的Founder NFT后续也会有代币空投等权益,03_onchain_sniping_and_arbitrage
1690596660966268929,Sun Aug 13 05:30:28 +0000 2023,4.0,False,False,43,12,10,23826,🧵老牌IDO平台 @SeedifyFund 正在打造它们的元宇宙项目 @SeedworldMeta ，包含GameFi、社交、创作者经济等诸多内容，跟随这个线程来一起了解一下： https://t.co/EStbEfVbox,04_capital_scaling_and_psychology
1962541983744115025,Mon Sep 01 15:44:05 +0000 2025,4.0,False,False,42,0,3,18717,@BitCloutCat 猫哥加油，猫群加油,04_capital_scaling_and_psychology
1882973555639599316,Sat Jan 25 02:07:34 +0000 2025,4.0,False,False,42,2,6,20543,@BTS723254256012 基本在休息了，但是每天看看项目，了解一下热点，已经是习惯了,02_narrative_and_event_driven
1880500371162034188,Sat Jan 18 06:20:01 +0000 2025,4.0,False,False,42,0,6,26526,@hexiecs 牛逼！冷静冷静再冷静！,04_capital_scaling_and_psychology
1873203470159011951,Sun Dec 29 03:04:44 +0000 2024,4.0,False,False,42,4,22,39986,LMAO🤣,04_capital_scaling_and_psychology
2020478690904231976,Sun Feb 08 12:43:53 +0000 2026,4.0,False,False,41,0,7,15261,@thecryptoskanda 问题是，现在上的绝大多数币，依然是“上币浇给”，如果从这个角度讲，这些币也不该上了,04_capital_scaling_and_psychology
2016126486483452403,Tue Jan 27 12:29:46 +0000 2026,4.0,False,False,41,0,7,19454,@0xPickleCati 期待猫老师写一个美股版的,06_cross_market_and_vibe_coding
1980252335743042004,Mon Oct 20 12:38:42 +0000 2025,4.0,False,False,41,2,7,10124,@0xmasiwei @Nailong_BSC_ https://t.co/Fwu9M0m1tQ,06_cross_market_and_vibe_coding
1948819604853457297,Fri Jul 25 18:56:15 +0000 2025,4.0,False,False,41,0,8,13622,@CookerFlips Congrats bro!,04_capital_scaling_and_psychology
1915646628385710352,Fri Apr 25 05:58:41 +0000 2025,4.0,False,False,41,0,6,24504,@DekuKing1 一年多前有段时间很流行投KOL轮，当时投了几十个项目吧，趁着之前行情好发币的大部分结果不错，拖到这几个月的基本没法回本，还有的约等于soft rug了，现在除非特别顶级的项目不然都懒得参与了,02_narrative_and_event_driven
1828150928060666161,Mon Aug 26 19:22:01 +0000 2024,4.0,False,False,41,0,1,8119,@XXAntiWar 最后这段走势我刚见过，立棍三段蓄力就这么长这么直,04_capital_scaling_and_psychology
1781058677505712366,Thu Apr 18 20:34:13 +0000 2024,4.0,False,False,41,2,10,16703,@BitBtcX 我和你妈一起深层参与了你的运营和推广，你这傻逼除了在推特妖言惑众啥也不会，早被我拉黑了，别来犯蹭了,05_shorting_hedging_and_risk_control
1730546388415697035,Fri Dec 01 11:16:25 +0000 2023,4.0,False,False,41,2,45,24608,爱的痛了 痛的哭了 哭的累了 日记本里页页执着 https://t.co/IYtXvwhQOb,03_onchain_sniping_and_arbitrage
1533226318388948992,Sat Jun 04 23:16:54 +0000 2022,4.0,False,False,41,20,29,0,能不能别恶心人啊 @martin23_sen ，偷我群里消息就算了，连我推特风格都要偷，我的睡觉时间都要偷，你是复制人？ https://t.co/FPUyjwtL5P,04_capital_scaling_and_psychology
2009939383378719084,Sat Jan 10 10:44:26 +0000 2026,4.0,False,False,40,0,2,12780,@0xXQ1 三年之后又三年，都快十年了，老大,04_capital_scaling_and_psychology
1991112664328872152,Wed Nov 19 11:53:46 +0000 2025,4.0,False,False,40,2,7,21060,@c_dylanber @tradexyz @BasedOneX 没理解错的话XYZ才是这些股票的底层实现吧，Hype和Based都只是前端接入了XYZ，另外XYZ第一条推文是Unit转推的。,06_cross_market_and_vibe_coding
1979129536139952192,Fri Oct 17 10:17:06 +0000 2025,4.0,False,False,40,4,23,13343,@0XSANSI 已经在Holder社群联系到人了，这几天他们会做推特开始运营 https://t.co/NIEiq2JxnV,04_capital_scaling_and_psychology
1881680783339041166,Tue Jan 21 12:30:33 +0000 2025,4.0,False,False,40,1,7,24831,@VitalikButerin Milady.,04_capital_scaling_and_psychology
1866039653159375198,Mon Dec 09 08:38:17 +0000 2024,4.0,False,False,40,0,14,82387,首发Coinbase+Binance+Upbit韩元对，拿下大满贯，这资源太强了，恭喜 @movementlabsxyz ，恭喜参投的自己，也恭喜所有收获空投的朋友，还有一些空投数量暂时无法查询，等今晚开奖，Gmove！ https://t.co/L0OQ1eozGF,04_capital_scaling_and_psychology
1856619316583735519,Wed Nov 13 08:45:14 +0000 2024,4.0,False,False,40,3,18,44063,https://t.co/ZHbREFsYgk,03_onchain_sniping_and_arbitrage
1815752158626894293,Tue Jul 23 14:13:44 +0000 2024,4.0,False,False,40,1,39,7197,@edwardNFTrich 神,04_capital_scaling_and_psychology
1751842251582660776,Mon Jan 29 05:38:35 +0000 2024,4.0,False,False,40,3,5,30571,老牌NFT项目 @0n1Force 要在BTC上发二代了，总量3333，当年带动了一波侧脸动漫风PFP的浪潮，原版和机甲的设计现在看来还是非常帅，可以关注一下,05_shorting_hedging_and_risk_control
1723012479566139395,Fri Nov 10 16:19:21 +0000 2023,4.0,False,False,40,2,35,46488,一图总结今晚 @FluxBeamDEX https://t.co/epxSreFNJw,03_onchain_sniping_and_arbitrage
1995781559316590892,Tue Dec 02 09:06:18 +0000 2025,4.0,False,False,39,0,12,13847,@Ewimp66 平时很注重干湿分离，那次失误手滑了,04_capital_scaling_and_psychology
1880643207534690493,Sat Jan 18 15:47:35 +0000 2025,4.0,False,False,39,0,12,9240,@Hugooogod 根本睡不着，兄弟,04_capital_scaling_and_psychology
1821896133805011185,Fri Aug 09 13:07:42 +0000 2024,4.0,False,False,39,5,27,25732,感谢 @OneKeyHQ @OneKeyCN 送的Pro硬件钱包定制礼盒，好看实用，又多了一个囤币的安心选择🧧 https://t.co/NJfVqbfoPy,04_capital_scaling_and_psychology
1951110969687679213,Fri Aug 01 02:41:19 +0000 2025,4.0,False,False,38,0,4,33352,@follow_clues 期权还没接触过，得学习下,06_cross_market_and_vibe_coding
2063648719162290493,Sun Jun 07 15:46:10 +0000 2026,4.0,False,False,37,1,7,18701,@lanaaielsa 本身也有点被过度解读了，很多人理解成可以无限增发或是Bug还没被修复了，记得上次团队分裂暴跌之后也是又往上拉盘了一波,06_cross_market_and_vibe_coding
1983923064397086762,Thu Oct 30 15:44:52 +0000 2025,4.0,False,False,37,0,5,12053,@dreamisland69 是的，我觉得币安这次肯定是有考虑过的，毕竟也有TST和白布前车之鉴了，很可能是10.11把整个节奏打乱了吧,04_capital_scaling_and_psychology
1982335454746910893,Sun Oct 26 06:36:17 +0000 2025,4.0,False,False,37,0,26,27861,@xiaoheshang2025 0x3e57efEf507b4db7aCFa2eE79CeCA6B19e18D106,06_cross_market_and_vibe_coding
1981956108219773274,Sat Oct 25 05:28:53 +0000 2025,4.0,False,False,37,0,9,25367,@lyyt117 你需要 @bwenews,04_capital_scaling_and_psychology
1873861044218847376,Mon Dec 30 22:37:42 +0000 2024,4.0,False,False,37,0,8,9159,@cz_binance It's obviously AI but binance listing turned a blind eye.,06_cross_market_and_vibe_coding
1865913288347021808,Mon Dec 09 00:16:09 +0000 2024,4.0,False,False,37,7,3,25463,MILADY https://t.co/D4yHNudoQP,03_onchain_sniping_and_arbitrage
1802918690238988317,Tue Jun 18 04:18:07 +0000 2024,4.0,False,False,37,0,16,41663,Studying https://t.co/2h2oDwIYTF,03_onchain_sniping_and_arbitrage
1707861460440031716,Fri Sep 29 20:54:37 +0000 2023,4.0,False,False,37,4,12,47155,Just trade my key with Top1 creator on FT @0xCaptainLevi 🤝 https://t.co/Glt8Toiv11,06_cross_market_and_vibe_coding
1993708363016966625,Wed Nov 26 15:48:09 +0000 2025,4.0,False,False,36,2,4,10704,@sky_gpt 刚上手的时候效率挺低的，一个很简单的价格异动监控都搞了三四天，后来逐渐学会了和AI沟通的Prompt技巧，提准确的需求，加上本地也有了相关代码做基础，现在数据监控这种几十分钟就能搞定。刷分脚本类的话，AI做出雏形很简单，但是需要花挺多时间去测试+debug然后让它改进。,06_cross_market_and_vibe_coding
1983359514469703910,Wed Oct 29 02:25:31 +0000 2025,4.0,False,False,36,5,7,10132,@jup_studio uranus looks good here.,04_capital_scaling_and_psychology
1900514672282927285,Fri Mar 14 11:49:42 +0000 2025,4.0,False,False,36,0,9,23111,@0xAkk @CryptoDevinL @BTCdayu @brc20niubi @yuyue_chris @XXAntiWar gmgn数据误差比较大，可能因为我是转出到其他钱包再转回来卖的。还有一部分币是最后转到Cex卖的。 https://t.co/53VIPvp5EE,05_shorting_hedging_and_risk_control
1879864340402393199,Thu Jan 16 12:12:39 +0000 2025,4.0,False,False,36,0,5,13652,@Kunn6666 我为什么要因为别人的行为换号？,04_capital_scaling_and_psychology
1806950813807595966,Sat Jun 29 07:20:20 +0000 2024,4.0,False,False,36,0,3,4751,@blknoiz06 @shirleyusy BRUH,04_capital_scaling_and_psychology
1719914615935799378,Thu Nov 02 03:09:33 +0000 2023,4.0,False,False,36,3,17,18429,Get ready for @BagsApp 💰    https://t.co/a8C5vKKT9m https://t.co/ZLhqffcF4C,04_capital_scaling_and_psychology
1699225222204006535,Wed Sep 06 00:57:17 +0000 2023,4.0,False,False,36,10,60,35637,Boost这骗法真的丧尽天良，反复收割，不要抱着侥幸心理去抄底这种币 https://t.co/QGox1dGm6w,03_onchain_sniping_and_arbitrage
1977718755380601204,Mon Oct 13 12:51:10 +0000 2025,4.0,False,False,35,1,2,17543,@old https://t.co/cR0iNs2fZX,03_onchain_sniping_and_arbitrage
1975114095801372814,Mon Oct 06 08:21:10 +0000 2025,4.0,False,False,35,1,7,17416,@0xleng1 @MetaDAOProject @UmbraPrivacy @arcium 这个平台机制好像是打的越多初始市值越高，不是固定市值然后超募按比例分配,06_cross_market_and_vibe_coding
1972157487102276012,Sun Sep 28 04:32:40 +0000 2025,4.0,False,False,35,0,1,22384,@Kristian_cy 我合约只开低倍，基本是当流动性更好、手续费更低的现货在操作，缺点就是长拿需要考虑费率,03_onchain_sniping_and_arbitrage
1842099019780349964,Fri Oct 04 07:06:45 +0000 2024,4.0,False,False,35,1,2,14721,@0xmagnolia 帽子姐一切顺利!,04_capital_scaling_and_psychology
1812355512652186040,Sun Jul 14 05:16:40 +0000 2024,4.0,False,False,35,0,17,25853,Skill issue.,04_capital_scaling_and_psychology
1773449750354006069,Thu Mar 28 20:39:04 +0000 2024,4.0,False,False,35,0,6,34844,Study WIF https://t.co/6FLUG6BpSs,03_onchain_sniping_and_arbitrage
1742695820317884619,Wed Jan 03 23:53:55 +0000 2024,4.0,False,False,35,4,9,29678,https://t.co/LRH3fvcpxu,03_onchain_sniping_and_arbitrage
1737387454305636700,Wed Dec 20 08:20:22 +0000 2023,4.0,False,False,35,3,16,28970,Sun Goku @sell9000 @seiyantoken9000 https://t.co/f4NFJZRh99,03_onchain_sniping_and_arbitrage
1977088378400391299,Sat Oct 11 19:06:16 +0000 2025,4.0,False,False,34,0,2,11066,@theunipcs Best wishes!,04_capital_scaling_and_psychology
1820177703133409444,Sun Aug 04 19:19:16 +0000 2024,4.0,False,False,34,19,22,611,@InvestWithRex W from wolf gang,04_capital_scaling_and_psychology
1807583884080734529,Mon Jul 01 01:15:55 +0000 2024,4.0,False,False,34,0,17,27385,https://t.co/8l4xmCto1z,03_onchain_sniping_and_arbitrage
1765325003682410930,Wed Mar 06 10:34:13 +0000 2024,4.0,False,False,34,1,20,38479,Study farming airdrop https://t.co/Kdf8QnZuUe,06_cross_market_and_vibe_coding
1761806843452834206,Sun Feb 25 17:34:18 +0000 2024,4.0,False,False,34,3,5,14601,@0xKirara 不要在泥泞中争斗。两年时间足够提升阶级，只要把精力放在自己身上，还有真心对你好的人身上。父母，闺蜜，爱人，贵人。人越富足，和善的概率越大，爱也变得珍贵。越往上走，即使是敌人之间也会惺惺相惜。,04_capital_scaling_and_psychology
1737164737992102355,Tue Dec 19 17:35:23 +0000 2023,4.0,False,False,34,15,14,24940,$REACH 昨天开盘后稳在10M左右，Holder阵容很强大，下周会上2个交易所，上所之后会取消掉目前4/4的买卖税，并且项目方透露已经在和VC洽谈到最终阶段了，持续关注 @GetReachxyz  👀 https://t.co/d62WdfpyMR,03_onchain_sniping_and_arbitrage
1705115174032863663,Fri Sep 22 07:01:51 +0000 2023,4.0,False,False,34,4,29,28735,让大家用低磨损的方式撸一个菠菜平台的空投，结果一觉醒来发现大家都在奇思妙想讨论怎么能反过来从平台套利，原来世上根本就没有王大陆，或者人人都是王大陆,03_onchain_sniping_and_arbitrage
2033097764398411777,Sun Mar 15 08:27:34 +0000 2026,4.0,False,False,33,0,8,13779,@jasminervaa Jasmine是Virtual和Tao的早期投资人，如果真心想在这波AI浪潮中做点事情的，或者对Crypto x AI有自己insight的，非常建议和Jasmine交流,06_cross_market_and_vibe_coding
2015094472510759200,Sat Jan 24 16:08:55 +0000 2026,4.0,False,False,33,0,7,6646,@btc_xb 车头建设，首先自己不能卖，其次跌了要被各种阴谋论怀疑冤枉挨骂，甚至涨了没上车的人要说你做局，谁还敢建设。全靠散户建设，影响力又不够。BSC就这么个情况。,05_shorting_hedging_and_risk_control
1866046994390860135,Mon Dec 09 09:07:27 +0000 2024,4.0,False,False,33,1,2,11117,@turingou 没想到你这个级别也会被这种事困扰，说实话网上最不缺的就是巨婴喷子，以前看到了还会怼回去，现在直接拉黑完事，牛市最宝贵的就是时间。网上公开分享，一方面是和认可自己的朋友产生交流，一方面是从认知匹配的评论中收获反馈，不可能也没必要得到所有人的认同，不要因为喷子影响了自己心态,04_capital_scaling_and_psychology
1774570961557414324,Sun Mar 31 22:54:21 +0000 2024,4.0,False,False,33,0,29,30504,W with @vopafnf https://t.co/zneu0jCJeO,03_onchain_sniping_and_arbitrage
1702191421674127841,Thu Sep 14 05:23:54 +0000 2023,4.0,False,False,33,4,19,30115,看见Beeple发推第一时间切去买币结果动车正好进山洞是一种什么样的体验 https://t.co/IFkMlUbAeg,04_capital_scaling_and_psychology
1951105130679640190,Fri Aug 01 02:18:07 +0000 2025,4.0,False,False,32,0,3,27782,@AnnLuckyboy 我也被套了，Bonk生态都在大回调，看不出是弃盘还是洗盘，昨天letsbonk官推还at了，但是这种小步子阴跌走得很难看,04_capital_scaling_and_psychology
1857614356315517414,Sat Nov 16 02:39:10 +0000 2024,4.0,False,False,32,6,10,12214,@karan4d $Tee's day?  https://t.co/F0W8iQCi2w https://t.co/FqrJWOqtpI,04_capital_scaling_and_psychology
1855857995542106506,Mon Nov 11 06:20:00 +0000 2024,4.0,False,False,32,0,1,11100,@0xcryptowizard @heyibinance 巫师哥牛逼，之前act一路跌的时候还能坚持表达，真的不容易，恭喜巫师哥和act社区,06_cross_market_and_vibe_coding
1824106807603962160,Thu Aug 15 15:32:07 +0000 2024,4.0,False,False,32,4,8,26266,恭喜 @myshell_ai 获得了Binance Labs的投资，看到很多朋友已经尝试用MyShell搭建过Bot，也有创作者通过在平台构建Bot获得了不错的收益，期待MyShell在可组合性AI和AI创作者平台的道路上越走越远。 https://t.co/vIAWZHixM8,03_onchain_sniping_and_arbitrage
1732547357047492705,Wed Dec 06 23:47:33 +0000 2023,4.0,False,False,32,3,11,25561,通俗易懂，多看点科普，少点无脑喷,04_capital_scaling_and_psychology
1704701674709987380,Thu Sep 21 03:38:45 +0000 2023,4.0,False,False,32,3,7,18794,I'd rather touch some grass than touch these snakes💀 https://t.co/eI8E6kL5ga,04_capital_scaling_and_psychology
1884647413308416314,Wed Jan 29 16:58:53 +0000 2025,4.0,False,False,31,0,4,12097,@DreamXThat Xu总太稳了，“我们这一批nft时期开始入场并且坚持下来的人，无疑是幸运的”，2025继续冲冲冲！,04_capital_scaling_and_psychology
1880527451383820515,Sat Jan 18 08:07:37 +0000 2025,4.0,False,False,31,0,7,16255,@CryptoDevinL 恭喜d哥！,04_capital_scaling_and_psychology
1855100047387775241,Sat Nov 09 04:08:12 +0000 2024,4.0,False,False,31,2,1,1523,@scrantly https://t.co/ehhwVNUk93,03_onchain_sniping_and_arbitrage
1846162024998621441,Tue Oct 15 12:11:41 +0000 2024,4.0,False,False,31,4,13,39727,之前提到过的$PAI横盘震荡了很久，昨天居然被 @ZssBecker 喊单了，一鼓作气突破了30M，团队也在逐步推进产品、公开访问权限，可以继续保持关注 @ParallelAIx https://t.co/OvnvrOHeTz,06_cross_market_and_vibe_coding
1735419520473604416,Thu Dec 14 22:00:30 +0000 2023,4.0,False,False,31,2,13,22815,Pols从两天前的0.3u涨到1.3u了，还得感谢PolsMarket这个市场，实在太难用了，可以说是我玩铭文见过最难用的市场，导致我前几天一直懒得挂单，不然估计至少要被洗掉两万张，如果有想地板价收货的朋友可以直接联系我交易，1000张起出，转移比挂单方便一些,04_capital_scaling_and_psychology
2014891089501806952,Sat Jan 24 02:40:45 +0000 2026,4.0,False,False,30,0,12,11848,@daidaibtc 带哥性情,05_shorting_hedging_and_risk_control
1995784871537770947,Tue Dec 02 09:19:27 +0000 2025,4.0,False,False,30,0,1,10478,@abyssofgambling 幽默这一块,04_capital_scaling_and_psychology
1988242907158245486,Tue Nov 11 13:50:23 +0000 2025,4.0,False,False,30,0,2,13622,@yourQuantGuy 牛逼，期待下篇技术细节,06_cross_market_and_vibe_coding
1970391010221138276,Tue Sep 23 07:33:19 +0000 2025,4.0,False,False,30,0,0,6066,@LeotheHorseman @paoloardoino 小报记者点了,04_capital_scaling_and_psychology
1841414298033385704,Wed Oct 02 09:45:55 +0000 2024,4.0,False,False,30,8,11,7064,@cjdtl10 @CoinbaseAssets 昨天买回来了,04_capital_scaling_and_psychology
1827568652503413062,Sun Aug 25 04:48:15 +0000 2024,4.0,False,False,30,0,2,2929,@edwardNFTrich 神,04_capital_scaling_and_psychology
1798908658547601607,Fri Jun 07 02:43:40 +0000 2024,4.0,False,False,30,2,7,44128,FILL THE WICK https://t.co/J9RSgsPvCr,03_onchain_sniping_and_arbitrage
1784912010624541006,Mon Apr 29 11:46:00 +0000 2024,4.0,False,False,30,3,5,25368,最新情况是，前一阵的上涨行情和赚钱效应导致一些项目方坐地起价，抬高估值，而且解锁条款非常一般，又遇上市场下行，TGE发现一两年的额度全解锁完才刚回本，某些KOL轮基本等同于定向收割了，出钱又出力，付费打工结果被夹在中间里外不是人，这就非常考验KOL的判断能力，对自己负责也是对粉丝负责,06_cross_market_and_vibe_coding
1705600192484122999,Sat Sep 23 15:09:09 +0000 2023,4.0,False,False,30,1,8,19676,"Presale of @wand_bot  is the shittiest presale experience I have ever had, wondering how will the launch be. https://t.co/3e8HxKceI8",03_onchain_sniping_and_arbitrage
2028481389017133153,Mon Mar 02 14:43:45 +0000 2026,4.0,False,False,29,0,4,13986,@sky27867843 我也还在了解中，不给任何平台背书哈，不管是链上美股还是Pre-IPO，交易前都要先调研清楚平台的实现机制、如何锚定价格、是否持有底层资产等等。,06_cross_market_and_vibe_coding
1977399452211220959,Sun Oct 12 15:42:22 +0000 2025,4.0,False,False,29,2,8,10195,@BitboyMichael 你这种人真就别玩了，我买了不发推说我只买不做事，发了推说别人在我发文前买，我发推前不是17M回调到7M了，你倒是说说哪个KOL组团买了5分钟？,04_capital_scaling_and_psychology
1811150653278016001,Wed Jul 10 21:28:59 +0000 2024,4.0,False,False,29,0,7,5790,@BTCAFei 滚你妈的臭傻逼，就是你这种傻逼多了中文区分享的人越来越少了，看好的项目不发出来说偷撸发出来说广子，去你妈的,05_shorting_hedging_and_risk_control
1786283851087487247,Fri May 03 06:37:12 +0000 2024,4.0,False,False,29,1,6,44304,好消息第一笔$18卖的，坏消息领了半天只领出1% https://t.co/PiGgPb8OvL,03_onchain_sniping_and_arbitrage
1768764605764076017,Fri Mar 15 22:21:58 +0000 2024,4.0,False,False,29,3,1,1768,"@0xSanctus 别打钱，这账号就是前几天Rug的SatoshiAI Don't send money to this guy, this account was SatoshiAI token rugged days ago https://t.co/PxaUoysob9",06_cross_market_and_vibe_coding
1760374147757351089,Wed Feb 21 18:41:17 +0000 2024,4.0,False,False,29,1,5,5240,@MobyHQ There are 10 Presidents now🐳 https://t.co/yecP60WvTY,01_landmark_million_dollar_trades
1753996023184384339,Sun Feb 04 04:16:54 +0000 2024,4.0,False,False,29,1,14,18002,GM https://t.co/CwfjqzV3j8,03_onchain_sniping_and_arbitrage
1694197348401123745,Wed Aug 23 03:58:19 +0000 2023,4.0,False,False,29,3,24,24668,爽睡一晚，醒来看到大家SHIA赚麻了，人要是可以不睡觉就好了 https://t.co/eI4Eq2Sl4q,03_onchain_sniping_and_arbitrage
1980769735534125465,Tue Oct 21 22:54:40 +0000 2025,4.0,False,False,28,0,8,14899,@PepeBoost888 对的，当然不是针对奶龙公司，是看不起躲在暗处哭哭啼啼的小人,06_cross_market_and_vibe_coding
1950038593159713004,Tue Jul 29 03:40:05 +0000 2025,4.0,False,False,28,0,6,6506,@traderpow God willing,04_capital_scaling_and_psychology
1905263804948373509,Thu Mar 27 14:21:03 +0000 2025,4.0,False,False,28,0,4,11813,@btcbayue @cz_binance @AstherusHub 支持群友维权,05_shorting_hedging_and_risk_control
1981961566523392041,Sat Oct 25 05:50:35 +0000 2025,4.0,False,False,27,0,2,9273,@HuoYean 可能你本身不是脑残，但你这个问题确实脑残，对事不对人，我只拉黑无脑喷的。,04_capital_scaling_and_psychology
1976804413806432398,Sat Oct 11 00:17:54 +0000 2025,4.0,False,False,27,0,1,24639,@te2028 应该是系统宕机了，我当时第一时间看到的是22的Hype，还以为是Bug，网页很卡也没反应过来去操作,06_cross_market_and_vibe_coding
1945367038870086115,Wed Jul 16 06:16:59 +0000 2025,4.0,False,False,27,0,7,11934,@hexiecs 爽,04_capital_scaling_and_psychology
1900093651822534754,Thu Mar 13 07:56:43 +0000 2025,4.0,False,False,27,0,5,12536,@coolish @zicai222222 如果口碑做好，服务到位，我觉得是真挺有市场的,06_cross_market_and_vibe_coding
1872699880755609982,Fri Dec 27 17:43:39 +0000 2024,4.0,False,False,27,0,1,4923,@0x0funky 赞，非常爱看你关于AI的推文，对技术背景的理解和分析都超级到位,06_cross_market_and_vibe_coding
1761981299517243555,Mon Feb 26 05:07:32 +0000 2024,4.0,False,False,27,0,4,13920,@hongshen6666 太谦虚了红神，你是我最爱看的几个二级博主,04_capital_scaling_and_psychology
1719532593664970796,Wed Nov 01 01:51:32 +0000 2023,4.0,False,False,27,0,9,5434,@xiaomucrypto 因为原视频从头到尾没提到brc或者ordinals，小编的信息源估计就是你的上条推特，金色财经出了名的不靠谱,04_capital_scaling_and_psychology
1703659546424803354,Mon Sep 18 06:37:42 +0000 2023,4.0,False,False,27,1,3,7562,@binance Emmmm https://t.co/TZy4trKxAC,06_cross_market_and_vibe_coding
2029238421911372024,Wed Mar 04 16:51:55 +0000 2026,4.0,False,False,26,0,2,11656,@wolfyxbt https://t.co/NwmDrNN2N4,03_onchain_sniping_and_arbitrage
1922303643799183387,Tue May 13 14:51:18 +0000 2025,4.0,False,False,26,1,8,10397,"@traderpow They are counting their X paychecks, I am counting paper as a real trader, win or loss.",06_cross_market_and_vibe_coding
1894755311367676228,Wed Feb 26 14:24:03 +0000 2025,4.0,False,False,26,0,4,28936,@sisibinance 感谢sisi，工作辛苦，这个帖子不针对币安的任何一位工作人员，只是希望得到一个合理的反馈,04_capital_scaling_and_psychology
