id,date,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
1869577478169346322,2024-12-19 02:56:20,⭐ JEV精选,3,0,1,569,@lswayyu 嗯嗯明白，强庄盘是市场差的的时候能护盘，市场好的时候能配合情绪拉盘，等过几天meme的流动性回到sol就好一些了,0,,https://x.com/Michael_Liu93/status/1869577478169346322
2098422594307494388,2026-09-11 14:45:07,⭐ JEV精选,2,0,3,2189,@0xEggg bnc4链上没货啊，拉出溢价就没人买了，都知道套利进来的话要砸,0,,https://x.com/Michael_Liu93/status/2098422594307494388
1896478736612303250,2025-03-03 08:32:20,⭐ JEV精选,1081,259,101,231419,最近链上机会少，很多人开始玩二级了，还是想提醒下，如果你没有自己的交易系统，只去跟单或者拍脑袋决策，二级和合约的难度比链上大多了。推荐三个我的二级宝藏信息源，都是国外博主，着重关注他们的youtube长视频，都是授人以渔为主，就算给鱼也会把完整的逻辑讲的很清晰的交易员（我每天至少会花半 https://t.co/KiEfLQUne7,3,images/1896478736612303250_0.jpg;images/1896478736612303250_1.jpg;images/1896478736612303250_2.jpg,https://x.com/Michael_Liu93/status/1896478736612303250
2083922287343149442,2026-08-02 14:26:05,⭐ JEV精选,171,22,47,54339,"半年时间，hyperliquid上75%的交易量已经是RWA资产了（美股、贵金属、原油），我估计这个趋势在其他cex上也差不多。

我估计这个数字这轮周期应该会去90%以上，而增量全部来源于吸血传统券商的用户。

很多人可能还没理解，光是能24/7小时交易这一件事对比还在用传统券商的交易者是多么大的相对优势。",0,,https://x.com/Michael_Liu93/status/2083922287343149442
1878312110993875138,2025-01-12 05:24:39,⭐ JEV精选,148,7,63,77936,"昨天有个项目方朋友问我，能不能推荐几个既非常配合项目方，同时喊单能量又很强的链上kol啊。

我认真想了下，好像的确没有，我想到的几个喊单能量特别强的kol都本身是很优秀的投资人，好像单拎出来一个都比大部分项目方有钱，喊单能量强也是因为人家眼光好，能抓住市场热点的机会，所以跟的人才多。",0,,https://x.com/Michael_Liu93/status/1878312110993875138
2052362228498915663,2026-05-07 12:17:40,⭐ JEV精选,79,5,65,23655,这波lab如果结束了，你的选择不该是去贴地抄底lab，而是去想想前段时间爆拉之后现在横盘洗盘的一些妖币，现在注意力和流动性全都在lab那，庄估计都等着lab结束表演后再启动了。,0,,https://x.com/Michael_Liu93/status/2052362228498915663
1967813211291619501,2025-09-16 04:50:04,⭐ JEV精选,20,1,3,6085,@0xcryptowizard @cishanjia 现在链上标的里一段能有声量然后给二段机会的都屈指可数，我印象里就一个spark给了两天时间建二段，其他玩二段都被埋了🙂‍↕️,0,,https://x.com/Michael_Liu93/status/1967813211291619501
1874083315952877665,2024-12-31 13:20:55,⭐ JEV精选,2,0,2,635,@nftcrypto3 我是币安的话我也不知道该怎么上😂。如果meme项目方都想来我的平台上找流动性倒货，那想保护币安的二级散户，1. 要么我什么也不上，2. 要么我通过alpha全部都上，3. 要么我只上我控盘的，这样能确保上了我能控制。,0,,https://x.com/Michael_Liu93/status/1874083315952877665
2099457400432713883,2026-09-14 11:17:04,⭐ JEV精选,0,0,1,1051,@xuanotw 大头是当时做pipe的时候1比1给的warrant，现在离行权价这么远不能算啊,0,,https://x.com/Michael_Liu93/status/2099457400432713883
1865670868086772157,2024-12-08 08:12:52,⭐ JEV精选,184,41,116,58251,"经常看到有人CX meme的话术是：“马斯克相关概念，xxx币原来价值50m，现在只要500k，上车好机会，回到50m就是100倍”，每次看到这种就很无语。

新人玩meme最大的一个误区是：只买便宜的，不买贵的。如果之前很贵后面跌下来了现在很便宜，那更愿意买了，觉得这样才有“性价比”，万一庄再拉回前高呢？ https://t.co/TS9M5a72Qk",2,images/1865670868086772157_0.png;images/1865670868086772157_1.png,https://x.com/Michael_Liu93/status/1865670868086772157
1918169930610163941,2025-05-02 05:05:23,⭐ JEV精选,135,11,70,202864,个人观点，这个位置该往下找支撑了，btc先看86000-89000，只要这波回调不破80000，后面还是看涨 https://t.co/PPUzPTmDIr,1,images/1918169930610163941_0.png,https://x.com/Michael_Liu93/status/1918169930610163941
1961478056985645491,2025-08-29 17:16:25,⭐ JEV精选,123,13,32,54574,"还是维持之前观点，短期内eth冲前高肯定要往下震一震才能突破，但最后牛尾的疯牛还没来，山寨也才刚启动，珍惜降息前后的每一次回调抄底，一般山寨牛尾的爆拉错过了就错过了，想追都没法追。

就一条逻辑：难道Eth庄拉个前高就是让大家解个套就结束吗？

Higher https://t.co/m53JOKZ8ln",1,images/1961478056985645491_0.jpg,https://x.com/Michael_Liu93/status/1961478056985645491
1978024991741636708,2025-10-14 09:08:02,⭐ JEV精选,101,9,36,150184,"我看Atom的K线已经修复回来了，也经过Alina的同意公开一下官方反馈的信息。

我看币安公告中确实有提前说会修正部分k线，我理解估计是不希望大家看到这个币出现过接近归零的情况，以后挂单都不知道往哪挂好。 https://t.co/dXzA0nspq8",4,images/1978024991741636708_0.jpg;images/1978024991741636708_1.jpg;images/1978024991741636708_2.jpg;images/1978024991741636708_3.jpg,https://x.com/Michael_Liu93/status/1978024991741636708
1973597450301534697,2025-10-02 03:54:34,⭐ JEV精选,105,8,22,25078,"TGE开盘就是注意力和买盘最集中的时候，这几个已经上完全部大所的大卡车一旦开始派发，注意力和买盘只会逐渐消散，上方还有无数的套牢盘等着解套，团队已经掏出来的钱为什么要拉盘给散户解套，不要心存幻想去抄底，先跌一两个月再说。

“If you can’t hold your short, you won’t be rich, we are",0,,https://x.com/Michael_Liu93/status/1973597450301534697
2053819213698224326,2026-05-11 12:47:13,⭐ JEV精选,65,3,4,23495,"DTCC在7月直接下场搞美股代币化，所以赌一波未来一两个月资金开始炒作RWA，这事在我看来就是crypto未来五年的绝对主线，且你看下hype最近一个季度tradifi合约的增长就知道这个事有没有实际需求了，之前也写过一篇帖子聊这个。
https://t.co/UttGMhU84t

ondo",0,,https://x.com/Michael_Liu93/status/2053819213698224326
1915220852217700745,2025-04-24 01:46:48,⭐ JEV精选,20,3,1,3607,@dreamxxcc522 核心原因是VC币控不住筹，庄不敢拉，怕对手盘被砸。小市值的币能操成妖币，一定是得对现货的走势有绝对的把控力的。,0,,https://x.com/Michael_Liu93/status/1915220852217700745
1888062080785465550,2025-02-08 03:07:33,⭐ JEV精选,18,2,35,17333,之前一直没用过Kaito，但推上讨论度很高，因为可以撸分卖币。不过我想调研一下真实需求，炒币的用户和项目方会看Kaito来决定关注哪个Kol或者跟哪个Kol合作吗？,0,,https://x.com/Michael_Liu93/status/1888062080785465550
1937521481380167885,2025-06-24 14:41:33,⭐ JEV精选,102,13,26,56355,回头看看近一年前写的这篇“如何挑选山寨币”的文章，你如果只买你看得懂且会用的产品、有护城河、有收入且增长、并能捕获这些收入的币，你会觉得山寨季就在当下。 https://t.co/6YwajclzcS,1,images/1937521481380167885_0.jpg,https://x.com/Michael_Liu93/status/1937521481380167885
1902343045225537958,2025-03-19 12:55:00,⭐ JEV精选,107,9,43,57795,"AI到了现在阶段，如果讲的还是“做个有趣的小工具”，或是“注意力经济”的故事，真的没人会买账了，还不如去发个meme。

我看bsc马上要黑客松了，想对有参与想法的AI团队一个建议，请你参赛发币之前先问自己三个问题：

1. 你做的产品是否对用户有价值创造（大概率在资产发行端和交易端最好找）
2.",0,,https://x.com/Michael_Liu93/status/1902343045225537958
1876936544864350309,2025-01-08 10:18:38,⭐ JEV精选,26,1,1,3028,@BamfordZan92274 任何一个牛逼的Meme都要经历多次80%的下跌，上轮的shib跌了四五次的90%以上，只要还看好这个meme，Evan那个团队也还在持续build，就静等流动性重回meme。,0,,https://x.com/Michael_Liu93/status/1876936544864350309
1873739829311320300,2024-12-30 14:36:02,⭐ JEV精选,8,0,5,2481,@wjwang164090797 这个例子举得好，都知道meme热钱在被AI板块吸，散户在跑，看看Pnut、luce、ban、lester都崩下几个台阶了，evan还没崩说明了什么呢？,0,,https://x.com/Michael_Liu93/status/1873739829311320300
1869428881083773426,2024-12-18 17:05:52,⭐ JEV精选,4,0,2,767,@justinhayei @0xCryptoWing 没人知道，庄自己也不知道，能做多大、成功不成功不是只看庄的，还要看市场接受度、市场fomo程度。有的币庄都卖飞了，还能继续拉,0,,https://x.com/Michael_Liu93/status/1869428881083773426
1976583600482202082,2025-10-10 09:40:28,⭐ JEV精选,3,0,2,1173,@Ariete80681264 @qingshui_eth 流动性不够了 就在那几个标里切换 所以今天直接开跌了,0,,https://x.com/Michael_Liu93/status/1976583600482202082
2082858749400846429,2026-07-30 15:59:58,⭐ JEV精选,358,37,95,70039,"要么找非共识的时间，要么找非共识的标的，这俩都共识的时候，你一定是进去送钱的。

刚做账号的时候对公众的嘘声还很在意，后来经过几次meme币的事情也想明白了，在交易这件事上公众声音几乎都是没有价值的噪音，往往赚钱最多的机会都是最具有争议性的，都认同你了，你赚的是谁的钱呢。",0,,https://x.com/Michael_Liu93/status/2082858749400846429
2082825952699281434,2026-07-30 13:49:38,⭐ JEV精选,309,24,235,104299,"存储20%反弹达成。但我觉得这波有很大概率会去更高，等什么时候市场开始思考这波是不是不是反弹而是反转的时候，下一根大跌就来了，就像当时的黄金和白银的死猫跳一样。如果你看空存储，不建议太早介入空单，这波反弹我会试着找找位置做做空。

BTC你加加油啊。",0,,https://x.com/Michael_Liu93/status/2082825952699281434
2044822837945614599,2026-04-16 16:58:50,⭐ JEV精选,246,9,38,58021,隐约感觉这两天就要到顶了，山寨乱飞，btc遇阻力位，原油开始反弹，对crypto都不是好事，准备新一轮的广撒空单了。,0,,https://x.com/Michael_Liu93/status/2044822837945614599
1884362220852896011,2025-01-28 22:05:37,⭐ JEV精选,188,25,55,134461,刚看Virtual的价格走势有感：最近对virtual的发展越来越悲观，之前就听说virtual跟coinbase闹的不愉快，这下迁移去了solana说明彻底跟coinbase闹掰了。哪里还有更大的流动性去让virtual再上一个台阶呢？业务层面，去了Solana，直面竞争的是pump,0,,https://x.com/Michael_Liu93/status/1884362220852896011
2034575005355499871,2026-03-19 10:17:36,⭐ JEV精选,111,5,23,38499,这是币安系山寨的通病，比如form、aster都是这样，当一个代币的操盘行为不是价值发现逻辑，而是最大化割对手盘的逻辑，只要我看到一次就永远不会再碰这个币了，因为这个币完全缺失交易逻辑了（币跟业务无关、跟利好利空无关），买这种币跟玩杀猪盘有什么区别？,0,,https://x.com/Michael_Liu93/status/2034575005355499871
2042115498637455502,2026-04-09 05:40:50,⭐ JEV精选,100,5,29,41301,usd1理财局的逻辑就是拿无中生有的wlfi币补贴吸引储蓄，真金白银在银行的储蓄生息收入归团队，无中生有的wlfi空气币补贴给usd1理财人，补贴亏损归持币人。,0,,https://x.com/Michael_Liu93/status/2042115498637455502
1876934836704714951,2025-01-08 10:11:51,⭐ JEV精选,74,11,21,56180,"前几天刚建仓完aimonica就被Shaw打cal了，感谢.....Animoca这种大财主直接官宣搞的链上盘子，看线跟ai16z一开始一模一样，都是VC直接拉的盘，他们的另一个币Moca，FDV在25亿-30亿美金浮动，Aimonica现在6,000-7,000w美金，坐稳了，请VC大哥们抬吧。",0,,https://x.com/Michael_Liu93/status/1876934836704714951
2012033030765101121,2026-01-16 05:23:50,⭐ JEV精选,69,1,35,87806,上周日高点卖的，今天抄回来了一些bsc的标的，遵循之前定的交易计划，这轮还没有一个上合约的标，这轮bsc行情大概率还没结束，过几天币安上个合约一点火，市场流动性又都屁颠屁颠的回来了。,0,,https://x.com/Michael_Liu93/status/2012033030765101121
1836710141204250670,2024-09-19 10:13:16,⭐ JEV精选,8,1,1,1709,@memetodamars 之前有个美股trader的朋友跟我说过一个FOMC时候美股的规律，只要不是加息前期fed chair极度鹰派吓市场控制expectation。在降息周期里，通常在Fed chair讲话期间安慰市场的时候都要拉，讲完话没多久就会又回去。,0,,https://x.com/Michael_Liu93/status/1836710141204250670
2034634413141823985,2026-03-19 14:13:40,⭐ JEV精选,2,0,2,5668,@octopusycc 如果跌破nav没了融资能力呢？比如bmnr和eth的现状,0,,https://x.com/Michael_Liu93/status/2034634413141823985
1983936890765242540,2025-10-30 16:39:49,⭐ JEV精选,116,4,72,131588,aster这个盘面看着不太对劲，前面空投都发了，还在做buyback，怎么tm砸成跌幅榜了，不会跟form用的一个做市商吧，又给我打损了。最近要切换思维了，都tm拿利好砸盘（比如看看今天上robinhood的sei，明显的畜生操盘法）以后多头不再投研项目了，只看K线，空头只看控筹。 https://t.co/Hs8J10Apu0,1,images/1983936890765242540_0.jpg,https://x.com/Michael_Liu93/status/1983936890765242540
2082070220471152679,2026-07-28 11:46:38,⭐ JEV精选,280,32,79,84882,crypto这轮的几个创新赛道的数据都跑的非常非常好，perp dex、预测市场、RWA代币化、稳定币，量全在新高，这还是在熊市周期，行情真的只差btc吹口进攻哨，快了，应该就在这两三个月了。,0,,https://x.com/Michael_Liu93/status/2082070220471152679
1856534447178559968,2024-11-13 03:07:59,⭐ JEV精选,85,12,11,25613,好多人私信来问我内盘好像也能赢，我多说两句解释一下内盘赢的是什么吧，这种本质上赚的是“热点”出现其他散户情绪fomo的钱。随便举个例子，我发个币叫shaw，买了底部然后拼命去ai16z的shaw评论区cx，shaw终于回复了我，然后我把信息去各个群传播，然后各个群的群友帮我抬轿子，上的早了的赚了，上了晚,0,,https://x.com/Michael_Liu93/status/1856534447178559968
2028866774830321848,2026-03-03 16:15:08,⭐ JEV精选,46,5,4,6287,"都在喊利好&gt;都上车了
都在喊利空&gt;空单都开好了

信息是价格的体现，而不是反过来",0,,https://x.com/Michael_Liu93/status/2028866774830321848
1977578768677147075,2025-10-13 03:34:54,⭐ JEV精选,38,3,2,5426,@cmhy89141797 20m基本就是bn的现货+合约壳价值，有项目方的话肯定会找机会搞事，没有的话再低会有野庄收筹搞事情,0,,https://x.com/Michael_Liu93/status/1977578768677147075
1990816797981815004,2025-11-18 16:18:06,⭐ JEV精选,18,0,1,2949,@yuyue_chris 对，主流币低倍空，小币找那些已知派发完筹码，业务也是垃圾的，做逐仓和设置好止损空。,0,,https://x.com/Michael_Liu93/status/1990816797981815004
2088217251224977561,2026-08-14 10:52:44,⭐ JEV精选,8,0,2,5085,非要做空也可以，得有逻辑，逻辑没实现就止损，很多标的空单长拿真的能套一辈子。,0,,https://x.com/Michael_Liu93/status/2088217251224977561
1950477658644762961,2025-07-30 08:44:46,⭐ JEV精选,8,0,1,2706,@MJ45888 是的，庄也是需要市场反馈的，第一波没有好叙事没有散户跟，庄就没必要收回来筹码，直接开下一个了。,0,,https://x.com/Michael_Liu93/status/1950477658644762961
1857043916484137104,2024-11-14 12:52:26,⭐ JEV精选,96,13,45,115733,Cheems也新高了，周线走的很漂亮。这几天在devcon，我发现筹备项目中的meme dev和whale越来越多在聊的不是sui和aptos，而是bsc。 https://t.co/5gPGeTsmX0,1,images/1857043916484137104_0.jpg,https://x.com/Michael_Liu93/status/1857043916484137104
2030808062005768487,2026-03-09 00:49:07,⭐ JEV精选,11,0,9,16384,@frankyluan 如果油价不影响通胀，为什么CPI的预期会变呢？ https://t.co/IUlK1ayvuE,1,images/2030808062005768487_0.jpg,https://x.com/Michael_Liu93/status/2030808062005768487
1982461377035092137,2025-10-26 14:56:39,⭐ JEV精选,384,41,93,116720,最近直觉特别特别像去年9-11月份那会儿，先是几个龙头Meme出来，Moodeng、Neiro、Ban在9月份点火链上，先后上BN，那会儿散户错过的情绪饥渴到不行。,0,,https://x.com/Michael_Liu93/status/1982461377035092137
1923784607780200832,2025-05-17 16:56:07,⭐ JEV精选,234,27,54,46455,"其实玩合约亏大钱的就两种：
1. 错了不认，一条路走到黑
2. 杠杆拉太高了，可能方向看对了，但一点容错空间不给自己留

看看推上亏大钱的，都是这两种，这两件事本身就是反人性的，得通过规则来限制",0,,https://x.com/Michael_Liu93/status/1923784607780200832
2017235489078825092,2026-01-30 13:56:33,⭐ JEV精选,179,10,56,84974,"我不希望币安倒台，但我作为用户，希望有一个更多平台相互竞争和制衡的市场。

但想想自从FTX倒台之后，确实没有交易所能再扛起大旗跟币安竞争了。

OKX本来是有希望的，铭文那个时代，不管是okx",0,,https://x.com/Michael_Liu93/status/2017235489078825092
1976792652462137721,2025-10-10 23:31:10,⭐ JEV精选,68,4,19,40146,前几天链上亏的还是得靠二级赚😂，4和pump的空单平了，转手抄底了一篮子山寨。等一会儿醒了会有很多人开始卖现货，没来得及操作的建议可以等个二探做短线，但个人判断这里也不是情绪底，刚开始。,0,,https://x.com/Michael_Liu93/status/1976792652462137721
1983149027924615198,2025-10-28 12:29:08,⭐ JEV精选,38,1,21,20304,"还剩半个多小时Monad的空投细节就出来了。https://t.co/ghpoA3kUnY

跟Monad生态的项目方和投资人都聊过，这应该会是今年最大方的空投，60亿FDV，不敢想Met一样给45%，但如果能给出去10%，就是6亿美金，套保的画面估计会很美，我不敢想。",0,,https://x.com/Michael_Liu93/status/1983149027924615198
1935213971583500651,2025-06-18 05:52:20,⭐ JEV精选,36,2,2,6940,除了做市商、交易所、还有KOL、Marketing Agency、撸空投的、撸alpha的、还有待解锁的VC。每个人在这场游戏里都在尝试“无风险套利”做价值抽取者，那自然能“稳住盘面”就不取决于单一一方的意愿，最终都会成为互相pvp抢跑的游戏。,0,,https://x.com/Michael_Liu93/status/1935213971583500651
2082086077310156817,2026-07-28 12:49:38,⭐ JEV精选,28,0,1,4838,@kiki520_eth 旧币圈早该死了，现在多了meme之后，资金要么炒最有基本面的，要么炒最空气的，不用接盘高fdv空气vc币去了,0,,https://x.com/Michael_Liu93/status/2082086077310156817
1993240300547195078,2025-11-25 08:48:14,⭐ JEV精选,9,0,0,9168,现在池子市值是3亿，其实不算贵，比私募轮投资人没贵多少，空投到了应该会先砸一波，不着急，这个其实可以等上了合约冲,0,,https://x.com/Michael_Liu93/status/1993240300547195078
1867141128463720659,2024-12-12 09:35:09,⭐ JEV精选,7,1,6,1558,@luckybb88 这轮流动性往链上流是大趋势，banana是eth上最大的bot，链上赌场的核心服务商，现金牛业务，币价也有跟现金流挂钩的机制。,0,,https://x.com/Michael_Liu93/status/1867141128463720659
1982462639692534031,2025-10-26 15:01:40,⭐ JEV精选,4,0,1,6721,@HuoYean 现在看还不是，但看ai16z刚出来那会儿的“Crypto AI”赛道，也没人想到短短一个多月后就成了个100亿美金+的赛道。,0,,https://x.com/Michael_Liu93/status/1982462639692534031
1849421339897290780,2024-10-24 12:03:02,⭐ JEV精选,3,0,1,637,@cnkefu 其实是没有任何区别的，现在只要有项目方，caller要么是项目方预留筹码要么是提前知道ca低价进去的，没有项目方的话就是caller自己低位埋伏甚至控的盘子，你听到的所有call，无一例外一定都是有直接利益相关的，有项目方的比没项目方的还稍微安全点，所以以上几种call你觉得哪个是黑哪个是白呢？大家无,0,,https://x.com/Michael_Liu93/status/1849421339897290780
1884922517728747880,2025-01-30 11:12:03,⭐ JEV精选,1,1,0,293,@BTCAI888 我会尽量尝试找出靠谱的团队，我认为能做大的叙事，并尽量能早期call，但最终这是个pvp市场，流动性是恒定的，所有项目也要跟着市场大势走，还是得靠自己的判断和交易能力。,0,,https://x.com/Michael_Liu93/status/1884922517728747880
1855171909329334602,2024-11-09 08:53:45,⭐ JEV精选,75,9,16,21958,做二级抛开估值谈看好都是没意义的，要买“应用币”之前最好先对标一下同赛道的其他标的，如果有明显的“预期差”的时候，就得琢磨琢磨值不值得了。 https://t.co/M4AAU2mGqm,1,images/1855171909329334602_0.png,https://x.com/Michael_Liu93/status/1855171909329334602
2044697902782800121,2026-04-16 08:42:23,⭐ JEV精选,512,120,71,523569,"说个观点，rwa+rwa perp+把传统金融资产上链交易，会是币圈下个5-10年机会最大且最清晰的主线，最近在币圈交易了各种传统资产后这个感受愈发强烈。

币圈rwa相较于传统券商的模式：
1. 注册账户和出入金极度便捷
2. 永续合约模式极度散户友好
3. 24小时交易，只要有流动性，没任何交易限制
4.",0,,https://x.com/Michael_Liu93/status/2044697902782800121
1872627073585668161,2024-12-27 12:54:20,⭐ JEV精选,426,100,97,210244,有没有发现一个很有趣的现象，AI从一开始GOAT这样的纯meme，发展到了能聊天的AI Agent的，又发展到ai16z这样的链上基金，然后到Virtual、Spore这样的新型资产发型平台，每一步都在离应用越来越近，而这一切发生在两个月时间内。,0,,https://x.com/Michael_Liu93/status/1872627073585668161
2095636816888205595,2026-09-03 22:15:26,⭐ JEV精选,188,25,96,29705,"我最喜欢的基金名是顺为资本，“顺势而为”，这四个字概括了最朴素但最核心的人生哲学，如果尝试去拆解一层，去审视自己的长期投资选择，我会问自己：

1. 我的这笔投资抓的具体是什么“势”？（要想明白为什么会形成这个“势”，这个势最底层的推动力是什么？价值创造是什么）

2.",0,,https://x.com/Michael_Liu93/status/2095636816888205595
1888150095969079681,2025-02-08 08:57:17,⭐ JEV精选,148,15,61,108769,"最近有几个想做launchpad的朋友问我有啥创业想法，我觉得想做launchpad的就揪着pumpfun没解决的需求打就完了。

随便举个pump fun明显没有解决的痛点：流水盘dev，这个事情跟其他行业的任何人说都会认为这本质上就是诈骗，链上用户也已经苦rug dev和流水盘久已。",0,,https://x.com/Michael_Liu93/status/1888150095969079681
2045386504286228706,2026-04-18 06:18:38,⭐ JEV精选,31,1,0,6409,"类似的“反常”有挺多的，随便说几个
1. 发了空投或解锁不砸盘还拉盘
2. 大盘跌了不跟跌反倒逆势上涨
3. 借币借不出来
4. 主动做市商的画线痕迹
….",0,,https://x.com/Michael_Liu93/status/2045386504286228706
1840048836758385151,2024-09-28 15:20:03,⭐ JEV精选,18,0,4,11543,还有像是dogs cati这种也是，市场越涨，他砸的越狠，因为对手盘流动性够多了,0,,https://x.com/Michael_Liu93/status/1840048836758385151
1869575373828358269,2024-12-19 02:47:58,⭐ JEV精选,8,1,2,908,@lswayyu 庄有很明显在护盘的痕迹了，这波砸盘的都是都是获利盘跑的。sol这波就跌了快30%，可以拿Evan比比其他solana的meme，这几周都跌了多少了。,0,,https://x.com/Michael_Liu93/status/1869575373828358269
1755270716306657653,2024-02-07 16:42:04,⭐ JEV精选,3,0,0,1376,@BTCdayu 不只是blur，未来nft发行方肯定都会用erc404去捕获更多用户和流动性，这几百亿的nft+nftfi基础设施未来只能切到一些稀有属性的nft交易了，估计投这些nft设施的VC们现在也挺慌的,0,,https://x.com/Michael_Liu93/status/1755270716306657653
2007781295993319475,2026-01-04 11:48:58,⭐ JEV精选,2,0,0,604,@LeotheHorseman 害都是liquid代币了，还是投资人不愿意持续拿，现在这些大卡车项目要是都2-3成市值开盘，就不会有回购有没有用的烦恼了,0,,https://x.com/Michael_Liu93/status/2007781295993319475
1856236912593580134,2024-11-12 07:25:41,⭐ JEV精选,2,0,0,3683,@JinHsu_ @0xmagnolia 对，之前500k还好，现在抓早期的人多了，dev们洗筹的阶段也会比较长,0,,https://x.com/Michael_Liu93/status/1856236912593580134
1843467957541974523,2024-10-08 01:46:25,⭐ JEV精选,618,156,141,143345,"昨天把晒的如何给群友按头冲moodeng的帖子删了，不想刻意给大家制造焦虑。今天把答应大家的帖子给补了，讲一讲为什么在昨天vitalik卖币的时候，我会如此笃定eth的moodeng一定会起飞，本文不短，请大家耐心阅读。Eth Moodeng有“明确逻辑”的买点其实一共有三个：

1. 第一买点：Sol的moodeng https://t.co/AOa4ywZIap",2,images/1843467957541974523_0.jpg;images/1843467957541974523_1.png,https://x.com/Michael_Liu93/status/1843467957541974523
2088498356352082026,2026-08-15 05:29:45,⭐ JEV精选,322,42,103,87989,"还记得前几天Morgan Stanley大摩把crcl的目标价调到38块吗？

然后这逼干了什么事呢？

把crcl持仓从146万股增加了快6倍买到了832万股，一下买了将近5亿美金的持仓。

华尔街投研团队已经成了找流动性的部门了，这帮狗操的说的话真的要完全反正听🤡",1,images/2088498356352082026_0.jpg,https://x.com/Michael_Liu93/status/2088498356352082026
1999452527386067455,2025-12-12 12:13:25,⭐ JEV精选,62,3,21,23476,Rave上Alpha这次让我感觉有点像之前VC币那波FF出来的时候，前面几个都赚给大家整Fomo了，当大家都意识到Alpha可以冲perp预期的时候，就要结束了。,0,,https://x.com/Michael_Liu93/status/1999452527386067455
2090694412540272899,2026-08-21 06:56:05,⭐ JEV精选,152,12,329,50877,"贵金属看至少5年的大熊市的观点还是没变，准备等黄金和白银再拉一拉吧，然后空进去，72-75这个位置看看阻力反应，下次的局部底应该就是4开头的了。

今年上半年最大的收益来源就是空白银了。 https://t.co/t5mWgB5Z6s",1,images/2090694412540272899_0.jpg,https://x.com/Michael_Liu93/status/2090694412540272899
1974774119486144661,2025-10-05 09:50:14,⭐ JEV精选,86,12,23,36271,最近听好几个人机构的朋友跟我说可以买点APT，项目方在搞事，这个下降形态盘整了大半年，刚突破追了，盈亏比还算合适。 https://t.co/m8HwKhAb0F,1,images/1974774119486144661_0.jpg,https://x.com/Michael_Liu93/status/1974774119486144661
2088216807396286956,2026-08-14 10:50:58,⭐ JEV精选,171,16,26,35231,"已经涨太多了从来不是做空的理由，crypto出来的人容易有做空惯性，去了美股还喜欢做空，但美股不是山寨币。

投资要与最聪明的人共伍，Crypto里所有最聪明的人每天起早贪黑想要把山寨币掏归零，美股那边所有最聪明的人每天起早贪黑的要把股票搞上去，能一样吗。",0,,https://x.com/Michael_Liu93/status/2088216807396286956
2026494488139665845,2026-02-25 03:08:31,⭐ JEV精选,23,0,1,11504,@Guilin_Chen_ 空头已经太极限挤压了，二月初那波最大换手就是低点，这周来个二探印个higher lower开启反弹,0,,https://x.com/Michael_Liu93/status/2026494488139665845
1982475912387170578,2025-10-26 15:54:24,⭐ JEV精选,19,0,4,12090,@0xcryptowizard @allen_su1024 这个币深度比较差，拉的太快就等下来点买，我觉得算是个中期的机会，没必要非去追。,0,,https://x.com/Michael_Liu93/status/1982475912387170578
2088147316033433769,2026-08-14 06:14:50,⭐ JEV精选,14,1,2,73048,"其实我觉得最简单的一个逻辑，多少资金会去想：能买AI大模型的公司了，为什么不投大模型，去买产业链的股票？

就像是你只有看好苹果了，才会去看苹果产业链里有什么机会。",0,,https://x.com/Michael_Liu93/status/2088147316033433769
2021846350871376045,2026-02-12 07:18:28,⭐ JEV精选,88,2,28,45568,"这几天在回顾去年的帖子，看看哪些逻辑错了哪些对了，看到Trump这篇的评论区有些唏嘘又有些搞笑，一年过去了，trump从32块跌到了3.2块，而当时信了拿住的人成了政治献金并永远离开了这个圈子。

fdv还有32亿美金，剩下的这些，相信trump家族能再掏个3.2亿出来都要乐开了花，别再抱怨跌太多没东西空了。 https://t.co/Fjoasyf94g",3,images/2021846350871376045_0.jpg;images/2021846350871376045_1.jpg;images/2021846350871376045_2.jpg,https://x.com/Michael_Liu93/status/2021846350871376045
1921561767404089812,2025-05-11 13:43:20,⭐ JEV精选,65,2,22,113228,之前说过，最近bn的上币玩法，上了Alpha不出货，还能往上猛冲的，基本都是庄砸钱奔着现货去拉的，Defi+AI这么热的赛道，币安大概率会挑个上，Anon是龙头，想不到还能上谁了，拿着等着上现货了。 https://t.co/kcLytMMPGY,1,images/1921561767404089812_0.jpg,https://x.com/Michael_Liu93/status/1921561767404089812
2007632002670026776,2026-01-04 01:55:44,⭐ JEV精选,431,68,59,55347,"之前看过一句话深有感触，“凡你试图规避的风险，皆会在你看不见的地方，静静为你挖好坑”。

选择了看似风险最低的国企铁饭碗，迎来了国企改革下岗潮；

选择了风险最低的买银行固收，结果底层资产全是地产，资产跟着楼市塌了；",0,,https://x.com/Michael_Liu93/status/2007632002670026776
1867497734129037575,2024-12-13 09:12:10,⭐ JEV精选,161,15,41,44043,最近看到不少套着meme壳子的纯vc币，声称自己“社区强大”。扯什么淡呢？开盘第一根针就扎到几个亿了，没经历过从低市值长到大的过程，你让跟着你的散户赚到钱了吗，就好意思说自己社区强大？所有“邪教式的社区”都是涨出来的，不是洗脑洗出来更不是宣传出来的，币圈最强大的cult是谁？是btc和eth。,0,,https://x.com/Michael_Liu93/status/1867497734129037575
