推文ID,发布时间,JEV评级,JEV得分,点赞量,转推量,浏览量,推文正文,原推链接
1935386252330827982,2025-06-18 17:16:54,B,22,18,4,144206,"coin应该是因为要开股票交易，估值被double了，
同时昨天开了coin支付.
又叠加crcl所内收益权100%，所外50%. https://t.co/PvD7fSjoHU",https://x.com/xiaomustock/status/1935386252330827982
1657805816278269952,2023-05-14 17:51:21,B,22,10,0,2487,gate说周四开ordi提现，ok估计会赶在gate开提币前上线ordi，周二上，周三拉盘一天直接新高，周四gate开提现砸盘 https://t.co/YJkYlRX4kz,https://x.com/xiaomustock/status/1657805816278269952
1976892737439121658,2025-10-11 06:08:52,C,21,106,7,464317,"这次太侥幸了，觉得大饼到不了10.6没噶，
结果插到10.3这个号里160万u被爆光了，就留了5万u的现货bnb还在.",https://x.com/xiaomustock/status/1976892737439121658
1975528240103272601,2025-10-07 11:46:50,C,21,85,3,80030,"希望aster给币安人生，palu，4，帕鲁，gg
这些先上现货➕合约.@Aster_DEX @cz_binance",https://x.com/xiaomustock/status/1975528240103272601
1886349537582649741,2025-02-03 09:42:31,C,21,36,3,31345,挺在理。我们散户不在乎什么项目方的学历背景，在乎这个项目方拉不拉盘，上线后是一路砸盘还是有涨有跌散户很在乎.,https://x.com/xiaomustock/status/1886349537582649741
1699081084586094940,2023-09-05 15:24:32,C,21,23,0,8663,"强行让小号回来了🤣继续我们的梦想，

$500 to make $5 million🤚🤚🤚
500u账户合约清出，现货继续持有 https://t.co/Pe7WTveAw2",https://x.com/xiaomustock/status/1699081084586094940
1683321177333456897,2023-07-24 03:40:17,C,20,58,32,30789,转发到30发下一个拉盘的，跟stmx，ogn一样逻辑，俩三倍没毛病老铁，一起发财，有合约有现货也是小市值的,https://x.com/xiaomustock/status/1683321177333456897
1977626298550980870,2025-10-13 06:43:46,C,19,76,5,52785,"希望能得到公正的解决.
这是他@bencongQKL 的账户录屏，里面有usde清算过程记录 https://t.co/EuwOcbdTvI",https://x.com/xiaomustock/status/1977626298550980870
1976182333469265995,2025-10-09 07:05:58,C,19,70,3,42690,form这个庄家该说不说畜生变的 https://t.co/dSBBxcsyHU,https://x.com/xiaomustock/status/1976182333469265995
1902999808262217852,2025-03-21 08:24:44,C,19,56,10,47942,"方向是对的，
涨幅榜看一堆狗庄开始操盘小市值爆拉.
合约持仓比例高的百分之百肯定有狗庄在里面蹲着了，
就是他娘的谁能想到买了没几分钟币安就下架。
下次观察区的币一个都不买.🌚 https://t.co/umkI9EukSI",https://x.com/xiaomustock/status/1902999808262217852
1706310908245385680,2023-09-25 14:13:16,C,19,41,2,53910,front的交易量和市值比值好大，三千万市值，合约三个亿交易量，现货4900万交易量 https://t.co/YqaMlrLgmV,https://x.com/xiaomustock/status/1706310908245385680
2028754306170777995,2026-03-03 08:48:13,C,19,40,2,38020,"美国佬打伊朗图啥？为了啥打？什么目的停止？
怎么感觉是特朗普单纯开了股指空单石油多单，想跟去年一样撸一把大的。
然后让军队瞎几把狂干，
自己家里人隔着瞎几把狂赚。 https://t.co/CQ7y437HNI",https://x.com/xiaomustock/status/2028754306170777995
1707340381732601859,2023-09-28 10:24:02,C,19,36,6,69275,活跃的币费率上下限更新为3% https://t.co/JHfzEna24c,https://x.com/xiaomustock/status/1707340381732601859
1898634564152770939,2025-03-09 07:18:49,C,19,32,7,65161,"丝袜今天睡醒亏5万，现货1.3%也亏七八万.从3个多亿抄底捏到1个多亿割肉，几千万又抄底，荣登我个人今年亏的最多的单币🥲
丝袜这叼毛币把我道心都快干碎了. https://t.co/zIRCn1bQU8",https://x.com/xiaomustock/status/1898634564152770939
1706806511060611412,2023-09-26 23:02:37,C,19,21,0,25826,front费率还是正，说明了什么，你们思考一下 https://t.co/fQTJLEB3Yd,https://x.com/xiaomustock/status/1706806511060611412
1706767073114734800,2023-09-26 20:25:55,C,19,21,1,21433,amb的量目前看了一圈是最夸张的，十倍市值，现货量跟市值一样，合约持仓也接近市值了 https://t.co/HIXzE10lWm,https://x.com/xiaomustock/status/1706767073114734800
1699798073244090761,2023-09-07 14:53:36,C,19,21,1,28343,你们4.45买的，我4.68买的，4.85我先先走了😂小号现货已清出，大号撸个2000u https://t.co/hNy4hiJaRZ,https://x.com/xiaomustock/status/1699798073244090761
1935367851315167591,2025-06-18 16:03:47,C,19,11,1,89861,"本来挂了272接了coin，但是不给我成交😂
很莫名其妙，我出价都比市场价高那一会.
然后转头买了点hood. https://t.co/erCZ8apUUJ",https://x.com/xiaomustock/status/1935367851315167591
1937571824474480654,2025-06-24 18:01:35,C,19,7,2,150196,"crcl崩的心慌，
把coin341.8清仓了，
eyen减仓了3万股9.5.
cony减了5万股9.55. https://t.co/iYGTwWF96P",https://x.com/xiaomustock/status/1937571824474480654
2003091594560540949,2025-12-22 13:13:46,C,18,163,11,68947,"按照这种对比手法，币安的上合约逻辑真是一坨狗屎，
难道坑害了无数币安用户的palu的用户基础还不如一个刚出没多少天的几百万诈骗币gua
，这对狗篮子是真该死呐.",https://x.com/xiaomustock/status/2003091594560540949
1977620166818378215,2025-10-13 06:19:24,C,18,132,2,20318,@luobo129 币安在0.92已经清算接管用户资产开始疯狂砸盘了.脱毛就是币安砸出来的，山寨跌90%是顺带砸出来的.,https://x.com/xiaomustock/status/1977620166818378215
1922918294928883908,2025-05-15 07:33:42,C,18,78,13,254135,"现货nxpc梭了43万刀开盘3u
我梭哈死了算了，难得所有人都有交易热情的. https://t.co/QO6nQegX2V",https://x.com/xiaomustock/status/1922918294928883908
1980201226605318352,2025-10-20 09:15:37,C,18,64,1,186906,老外应该会把交易所的中文coin币安人生当ordi https://t.co/fX18edw1sl,https://x.com/xiaomustock/status/1980201226605318352
1820396603221606679,2024-08-05 09:49:06,C,18,55,3,233692,潇洒的秘诀就是少玩合约 https://t.co/R3CLxl5Nvk,https://x.com/xiaomustock/status/1820396603221606679
1923424123759325210,2025-05-16 17:03:41,C,18,52,10,219249,大表哥估计会给aster现货+合约 https://t.co/rLniXOVzlU,https://x.com/xiaomustock/status/1923424123759325210
1937831710038822979,2025-06-25 11:14:17,C,18,47,5,107497,"coinbase真牛逼啊卧槽，
瞎几把都卖完踏空了.这么能涨. https://t.co/KZrJ6bZW1U",https://x.com/xiaomustock/status/1937831710038822979
1934708613374988624,2025-06-16 20:24:13,C,18,28,3,227750,"31盘口我挂了3万股继续再接点.
国防军用无人机股这点市值真的是低估. https://t.co/VPFUhoWtJJ",https://x.com/xiaomustock/status/1934708613374988624
1916117640810271091,2025-04-26 13:10:19,C,18,27,9,41219,"如果下架对有合约的是利好的话，
那么利好fio，有现货有合约，非常可能下架😂 https://t.co/4LC888CNRq",https://x.com/xiaomustock/status/1916117640810271091
1706740584440910098,2023-09-26 18:40:39,C,18,18,2,19517,合约持仓量，费率上看front都长的很健康，很符合条件，不过我大号还是喜欢保守一些，剩5万u的front继续拿着 https://t.co/AmeztXqJJ0,https://x.com/xiaomustock/status/1706740584440910098
1921986197074661791,2025-05-12 17:49:52,C,18,17,3,45932,"希望能把今天做多回撤的钱空整个meme板块撸回来，要么爆仓死了算了.
反正三个账户就亏个15万🤡",https://x.com/xiaomustock/status/1921986197074661791
1699073140553633800,2023-09-05 14:52:58,C,18,16,0,9733,亏得好快，幸好现货买的比列最大，80%多，杠杆一下开错了巨亏回撤，这下难受死，太挣扎了，啥时候才能到1000多u https://t.co/YqKVU3S9tS,https://x.com/xiaomustock/status/1699073140553633800
1690980262367399936,2023-08-14 06:54:46,C,18,14,1,16477,我的blz持仓一直在，等庄家用空狗的阳寿继续拉盘😂0.095拿到0.114了 https://t.co/tMM3nDPAcr,https://x.com/xiaomustock/status/1690980262367399936
1698548862687047765,2023-09-04 04:09:41,C,18,10,0,7330,所有帖子推文均为个人买卖操作记录，不构成任何投资意见🙏🙏不喜欢被别人贴一个喊单粉丝啥的。我所有买的币都不建议跟我买，说割肉我就割肉说砸盘我就砸盘，没有任何具体逻辑买卖点🌚 https://t.co/EOf8MJlg7V,https://x.com/xiaomustock/status/1698548862687047765
1651458854415384576,2023-04-27 05:30:48,C,18,8,3,5628,ak大哥在链上gmx亏完了，最高2千多万，手续费交了1200万，昨天空单爆拉止损转多单剩50万夜里一个门头沟消息就没了，之前胜率非常高😂 https://t.co/yY263WAP0h https://t.co/m1l6XLRO9c,https://x.com/xiaomustock/status/1651458854415384576
2082821127613927926,2026-07-30 13:30:28,C,18,0,0,0,"能拉盘了吧，跌了一个多月。

【2026-07-30 21:28:59】
白宫国家经济委员会主任哈塞特：我并不认为市场由于AI方面的进展处于泡沫状态。  (金十数据APP)",https://x.com/xiaomustock/status/2082821127613927926
2025183204916027798,2026-02-21 12:17:56,C,17,28,1,19826,@Jackma199512 所以穷在认知，如果觉得能涨100%，13%的溢价又算得了什么。,https://x.com/xiaomustock/status/2025183204916027798
1820306468845068414,2024-08-05 03:50:56,C,17,14,1,128598,不带合约的话，eth2330这价格百分百送钱。行情波动剧烈，合约容易被带走，现货可以猛冲。,https://x.com/xiaomustock/status/1820306468845068414
2093640624864166058,2026-08-29 10:03:17,C,17,0,0,0,"别八卦了，多关注点搞钱信息流。
今年最强的厄尔尼诺导致小麦期货今年大幅上涨。增大产量的话各种化肥磷肥钾肥氮肥不得涨。",https://x.com/xiaomustock/status/2093640624864166058
1886837376569499715,2025-02-04 18:01:00,C,16,242,1,21301,@ChiHoiX 孙割的推特多看一眼账户都要少钱.,https://x.com/xiaomustock/status/1886837376569499715
1902962228539822426,2025-03-21 05:55:25,C,16,50,3,86017,我天，就这几分钟刚买币安就下架啊，这么离谱吗，我是看这个合约持仓量选出来的比例最高的.😭,https://x.com/xiaomustock/status/1902962228539822426
1946829398285410444,2025-07-20 07:07:53,C,16,42,5,152247,"拿别人的钱拉盘给它们自己的资产升值，
天下没有比这更好的事情了.",https://x.com/xiaomustock/status/1946829398285410444
2022530521604264213,2026-02-14 04:37:07,C,16,36,3,25820,"何不反过来思考，就有一个确定性交易机会，
如果它何时来一个buy而不是sell，
那么coin股价就开始连续爆拉.",https://x.com/xiaomustock/status/2022530521604264213
1919375987093201271,2025-05-05 12:57:50,C,16,32,4,47857,"@meloner6 这种监测爆仓单的话，可以这样设计策略.
如果价格是上涨的：
爆仓单金额平稳线性增加，买入.
爆仓单金额指数增加，卖出.

这种属于强势币价格下跌部分不做.",https://x.com/xiaomustock/status/1919375987093201271
1835576315258482867,2024-09-16 07:07:51,C,16,24,0,25409,"如果小写上个合约，名字怎么写。
小写的现货名字是大写，合约大写没有现货跟现货的小写同名。
小写现货的大写名字对应的合约名字是小写？",https://x.com/xiaomustock/status/1835576315258482867
1982307587543670803,2025-10-26 04:45:33,C,16,8,0,32134,"原来是它这个合约模式和进阶组合保证金模式界面不一样.一直光用okx钱包，刚进来看怎么连个滑块都没有，还要我手动输入.
这俩界面最起码统一一下.@mia_okx https://t.co/saRUIRJAOb",https://x.com/xiaomustock/status/1982307587543670803
1849739453771948270,2024-10-25 09:07:06,C,15,59,5,76566,币安上线moodeng合约，能不能来个小市值meme的现货😅neiro爽呐。 https://t.co/GrGnWSueKN,https://x.com/xiaomustock/status/1849739453771948270
2028682084244725844,2026-03-03 04:01:14,C,15,57,2,76160,"伊朗称不许一滴有流出霍尔木兹海峡。
欧线集运合约涨停 https://t.co/Bnc00mozis",https://x.com/xiaomustock/status/2028682084244725844
1698694588603732224,2023-09-04 13:48:44,C,15,46,2,36069,500u账户合约多单已经平啦，现货继续持有中，账户资金来到了573美金 https://t.co/fscbIw1En9,https://x.com/xiaomustock/status/1698694588603732224
1940696798936682606,2025-07-03 08:59:07,C,15,35,2,76087,gate最先上线的coinbase股票coinx已经开始交易 https://t.co/7aPIFKIIRd,https://x.com/xiaomustock/status/1940696798936682606
2031183384316453006,2026-03-10 01:40:31,C,15,27,1,26886,纯苯和苯乙烯空单跑了，撸个80，拿久了怕夜长梦多，懂王再跳个大。 https://t.co/RYC5jDqLvi,https://x.com/xiaomustock/status/2031183384316453006
1970440065366270266,2025-09-23 10:48:15,C,15,26,0,29800,币安这边合约0.12，ok现货回到了0.23. https://t.co/at0Vdw4TwM,https://x.com/xiaomustock/status/1970440065366270266
1940426084253929874,2025-07-02 15:03:24,C,15,15,1,264013,346.4买回来了1.5万股coin，希望能把今天亏的撸回来. https://t.co/gDXNGaWaxM,https://x.com/xiaomustock/status/1940426084253929874
1699048045143339411,2023-09-05 13:13:15,C,14,15,0,8157,成本线上方一点卖掉了cyber，波动率太低了，重新选择一个市值小一些的，带合约的蹲一波，账户651u https://t.co/AyDyzJQ0Bl,https://x.com/xiaomustock/status/1699048045143339411
1613910307214340096,2023-01-13 14:46:16,C,14,13,2,6904,币安将于2023年01月17日10:30（东八区时间）上线FET 1-20倍U本位永续合约。今天才13号，还有4天，最近这么好的行情fet至少再拉着翻一倍吧 https://t.co/weFhD10UO3,https://x.com/xiaomustock/status/1613910307214340096
1656624131557793793,2023-05-11 11:35:46,C,14,0,0,481,@k593474774 需要他做市，意思昨天到今天的上涨是在做市？不做市照样涨，那做市百分之一万就是砸盘，不能狗庄说什么就信什么，你看跌了没有 https://t.co/4rGFNCi8Zq,https://x.com/xiaomustock/status/1656624131557793793
1969459925509423264,2025-09-20 17:53:31,C,13,64,7,47156,费率依然是正的咯，最恐怖的是aster还没上现货,https://x.com/xiaomustock/status/1969459925509423264
1970459954403553484,2025-09-23 12:07:17,C,13,38,1,32047,在链上代币归零的时候，交易所现货和合约的价格锚定是什么，涨跌由什么支配有大神来解答一下.,https://x.com/xiaomustock/status/1970459954403553484
1975530357190762674,2025-10-07 11:55:15,C,13,35,0,27669,aster直接给这些bsc热门meme优先于币安上合约，肯定流量巨大，能带来真实交易量，而非往期依赖交易挖矿.,https://x.com/xiaomustock/status/1975530357190762674
1822887037751738776,2024-08-12 06:45:12,C,13,29,4,26923,韭菜大火收汁，合约用户生存周期只有30天，然后就没然后了,https://x.com/xiaomustock/status/1822887037751738776
1953373781176774694,2025-08-07 08:32:56,C,13,28,9,62478,"币安几m的带合约垃圾币，拉十倍才几千万，
下架吧又他娘的跟利好一样.
赢面太大.
找个十几个，每个弄1万u，适合不带杠杆或者俩三倍杠杆开一揽子.",https://x.com/xiaomustock/status/1953373781176774694
2066377476486414640,2026-06-15 04:29:16,C,12,66,1,24233,"@logan77coin 假如，以川普的性格特点，如果签了一份光彩的合同，
是不是已经在社交媒体上大肆炫耀了？
但至今川普只字不提非常低调懂的吧？",https://x.com/xiaomustock/status/2066377476486414640
1936082861326844192,2025-06-20 15:24:59,C,12,52,2,927096,好家伙，卖了个最低点coin.,https://x.com/xiaomustock/status/1936082861326844192
1706017576562704426,2023-09-24 18:47:41,C,12,19,0,20092,搞5万u的amb现货，合约持仓貌似这一会多了一百万美金 https://t.co/mxkDLjThTE,https://x.com/xiaomustock/status/1706017576562704426
1935366230757855687,2025-06-18 15:57:21,C,12,16,1,61402,coin被拉起来了.追hood了，77.44 https://t.co/FizcIIPZzk,https://x.com/xiaomustock/status/1935366230757855687
1805181785224945973,2024-06-24 10:10:50,C,12,16,0,23445,没有合约没有山寨太轻松了，还是现货香。顶多大亏但亏不干净。 https://t.co/b2BMGJhROT,https://x.com/xiaomustock/status/1805181785224945973
1940772732398150092,2025-07-03 14:00:51,C,12,14,1,57937,coin 355.4走了. https://t.co/ROammx9yCH,https://x.com/xiaomustock/status/1940772732398150092
1886024059227435223,2025-02-02 12:09:11,C,12,12,0,14351,@siyizhisheng3 上线新的就是最高价，敢下手空还真能都发财，完全买不了了，砸盘比拉盘容易,https://x.com/xiaomustock/status/1886024059227435223
1614103043787886595,2023-01-14 03:32:08,C,12,6,0,1976,是不是这一波拉盘又有很多人亏完了，一直玩合约的没有太好的结局。现货可能少赚，但合约搞不好就是归零，珍爱生命，远离合约。好好炒现货，弄得好一波也是无数倍,https://x.com/xiaomustock/status/1614103043787886595
1941888709584195914,2025-07-06 15:55:21,C,12,5,0,1824,"@jielove233 特朗普是比巴菲特还吊的交易员.😂
一句话决定拉盘砸盘",https://x.com/xiaomustock/status/1941888709584195914
1667414749569781763,2023-06-10 06:13:50,C,12,3,1,4199,币安美女发来币安内部自查信息，币安做市商并没有撤，消息不属实，做市商撤离信息源头来自一个老外。,https://x.com/xiaomustock/status/1667414749569781763
1698707799285379324,2023-09-04 14:41:14,C,10,17,1,12933,就在刚刚，0.433卖了现货luna，账户585.2，手续费好肉疼呐 https://t.co/1Q9454V6Z5,https://x.com/xiaomustock/status/1698707799285379324
1835581440320524573,2024-09-16 07:28:13,C,10,16,0,23368,上币公告里手机app版也不给个合约地址，很多人鬼知道哪个neiro上币安，有人说小写充值的没记录,https://x.com/xiaomustock/status/1835581440320524573
1816776105640288319,2024-07-26 10:02:32,C,10,16,1,37530,"用朋友的话说：期权这玩意，反正所有写期权书的人，都破产了
以后得把持住自己了，这玩意真的是堪比合约。不能瞎搞了。",https://x.com/xiaomustock/status/1816776105640288319
1701612954679189513,2023-09-12 15:05:17,C,10,11,1,12592,小号把lit现货换了一点点整了xvs https://t.co/v2mDBa6lB0,https://x.com/xiaomustock/status/1701612954679189513
1770496833984593994,2024-03-20 17:05:14,C,10,9,1,34027,金额太大了….我又不敢套保，怕套不住爆仓亏更多…..不喜欢做空，也从来不做空。,https://x.com/xiaomustock/status/1770496833984593994
1985912880873816261,2025-11-05 03:31:41,C,9,71,6,36862,"多少个链上千万美金级别的大作手证明：
合约尽头是归零，盈亏只是过程.",https://x.com/xiaomustock/status/1985912880873816261
1820662780845830314,2024-08-06 03:26:47,C,9,64,1,46840,这么大的波动率，其实不碰合约纯现货也够赚了，活的久一点。,https://x.com/xiaomustock/status/1820662780845830314
2046499527113445841,2026-04-21 08:01:24,C,8,8,0,5494,@shuai_da53118 中韩没有溢价了，未来星辰大海，相当于是科创板指数+韩国指数。,https://x.com/xiaomustock/status/2046499527113445841
2022352516688810212,2026-02-13 16:49:48,C,8,3,0,1999,@kamisama5618 是的，砸盘的很无脑，3-4月季度报会远超预期离谱的好,https://x.com/xiaomustock/status/2022352516688810212
1971106921240461789,2025-09-25 06:58:06,C,8,3,0,1327,@SpielbergNolan 而且完全不透明，增补增发砸没砸盘，散户啥都不知道.,https://x.com/xiaomustock/status/1971106921240461789
1969342942910226933,2025-09-20 10:08:40,C,8,2,0,2389,@dakang62552720 你这一点不会理解啊，我意思是爆拉数倍的正费率说明还能涨.,https://x.com/xiaomustock/status/1969342942910226933
1691061936224645120,2023-08-14 12:19:18,C,8,0,0,452,@zizhanghao888 我挂的118固定价卖的，砸盘不是这样砸，跟我没关系，我这点几万u的币哪能砸的动。,https://x.com/xiaomustock/status/1691061936224645120
2055174781021077787,2026-05-15 06:33:45,C,7,23,0,14102,@ShenYi33 中韩都35%溢价了，还搞他干嘛,https://x.com/xiaomustock/status/2055174781021077787
2055176871973892461,2026-05-15 06:42:04,C,7,21,0,10617,@fly2_1M 中韩的溢价这段时间不玩了，等以后溢价低于20%,https://x.com/xiaomustock/status/2055176871973892461
1826544805167727037,2024-08-22 08:59:51,C,4,11,2,17167,我等会测试一下，开个10u的75倍合约测试一下，看这种波动率多少秒归零😂,https://x.com/xiaomustock/status/1826544805167727037
1723226048706531640,2023-11-11 06:28:00,C,4,11,1,16582,@weilin58259960 好言难劝该死的鬼，他们自己吃到苦头才会觉得咱们说的对，钱都在合约里早晚爆干净。,https://x.com/xiaomustock/status/1723226048706531640
1609449049291395074,2023-01-01 07:18:50,C,4,11,0,4832,@Dincocoin @justinsuntron @0xVeryBigOrange 根本不是，是孙狗不要脸了，睁眼说瞎话,https://x.com/xiaomustock/status/1609449049291395074
2047361794499645858,2026-04-23 17:07:44,C,4,8,0,4239,@lin04188013 天龙人机构可以每天申购打溢价，散户不行,https://x.com/xiaomustock/status/2047361794499645858
2084615566241992846,2026-08-04 12:20:55,C,4,7,0,10640,@1kbxx 看着aaoi和axti这些一天涨几十个点是心动也不敢上手，生怕自己进去又跌十几个点,https://x.com/xiaomustock/status/2084615566241992846
2054784467374391440,2026-05-14 04:42:47,C,4,5,0,1258,@ouCgI7hwTvwihAn 溢价太高了搞不了，以后溢价下来了再干,https://x.com/xiaomustock/status/2054784467374391440
1946968220709343270,2025-07-20 16:19:31,C,4,4,0,3546,@oknextlin 不妨碍明天领航生物拉盘，只是暂时终止收购.,https://x.com/xiaomustock/status/1946968220709343270
2102247872481910818,2026-09-22 04:05:25,C,4,1,0,6511,@alexandr_wang @bubbleboi 老实说这个图标是不是拿笔随手乱画了波浪线,https://x.com/xiaomustock/status/2102247872481910818
1667413574665510913,2023-06-10 06:09:09,C,4,1,0,3937,@WesterSaul 这个可以自己把币安的合约和抹茶的自己拉着对比一下，看一眼就知道的事情,https://x.com/xiaomustock/status/1667413574665510913
1655538840667299840,2023-05-08 11:43:12,C,4,1,0,391,@mingyue00001 每次一直玩合约就亏完了，赚暂时的，还得是靠炒土狗翻身😂,https://x.com/xiaomustock/status/1655538840667299840
1834827558128320844,2024-09-14 05:32:33,C,4,0,0,304,@chenling9024 never give up，never。别搞合约，想办法继续生活。,https://x.com/xiaomustock/status/1834827558128320844
1691137952767000576,2023-08-14 17:21:22,C,4,0,0,541,@Gawameebari 😂不影响拉盘,https://x.com/xiaomustock/status/1691137952767000576
2038409261093724526,2026-03-30 00:13:34,C,3,30,0,5789,@gqcoin 币安养的一条好狗呐,https://x.com/xiaomustock/status/2038409261093724526
1958824770524336438,2025-08-22 09:33:13,C,0,11,0,3430,@Coins03 提车有什么好炫的？,https://x.com/xiaomustock/status/1958824770524336438
2021611061489569952,2026-02-11 15:43:31,C,0,7,0,7820,@1000xgemxcoin 新加坡首富,https://x.com/xiaomustock/status/2021611061489569952
2009566334364045327,2026-01-09 10:02:04,C,0,6,0,558,@heidongcoin 不靠他们赚钱,https://x.com/xiaomustock/status/2009566334364045327
1934873577335214328,2025-06-17 07:19:43,C,0,4,0,9404,@Rocky_Bitcoin 卧槽这房子环境可以,https://x.com/xiaomustock/status/1934873577335214328
2024742728140279926,2026-02-20 07:07:38,C,0,3,0,2757,@BitcoinRui 还得熬2个月,https://x.com/xiaomustock/status/2024742728140279926
1988092252519117168,2025-11-11 03:51:44,C,0,2,0,1357,@AIMaaoi 对，而且真等上市，估计还能再放大四五倍估值.,https://x.com/xiaomustock/status/1988092252519117168
1971256896280723475,2025-09-25 16:54:02,C,0,2,0,1100,@youzidawang66 没有杠杆，只是图合约深度好,https://x.com/xiaomustock/status/1971256896280723475
1951570609508622377,2025-08-02 09:07:46,C,0,2,0,599,@1000xBitcoin 精准😂,https://x.com/xiaomustock/status/1951570609508622377
1945483691506929871,2025-07-16 14:00:32,C,0,2,0,3302,@bitcoinrich001 100%多,https://x.com/xiaomustock/status/1945483691506929871
2102476128644641052,2026-09-22 19:12:25,C,0,1,0,1077,@Ronin_Bitcoin 你没有ai吗？不会找ai问？找我问？,https://x.com/xiaomustock/status/2102476128644641052
1935370186959503430,2025-06-18 16:13:04,C,0,1,0,337,@Jonewang7 coin应该有crcl的70%+的收益权,https://x.com/xiaomustock/status/1935370186959503430
1934874194388652220,2025-06-17 07:22:10,C,0,1,0,699,@w3bD4nny @Rocky_Bitcoin 顾俩个保洁阿姨咯,https://x.com/xiaomustock/status/1934874194388652220
1870292487778308225,2024-12-21 02:17:32,C,0,1,0,387,@guaguaguagl 嗯，p的，你去币coin把api接进去也p一个,https://x.com/xiaomustock/status/1870292487778308225
2055364543065235751,2026-05-15 19:07:48,C,0,0,0,930,@Coins03 那我删了,https://x.com/xiaomustock/status/2055364543065235751
1639150028546621440,2023-03-24 06:19:55,C,0,0,0,2750,@bitcoinzhang1 牛批,https://x.com/xiaomustock/status/1639150028546621440
